numer ramki	temp_defekt_srednica10mm_glebokosc0,5mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1017	25.1792	25.2646	25.191	25.1484	25.8744
1018	25.1799	25.2558	25.2067	25.1281	25.8949
1019	25.2069	25.2188	25.1694	25.1423	25.8608
1020	25.1859	25.2442	25.2048	25.1495	25.8617
1021	25.1611	25.2232	25.164	25.1065	25.8855
1022	25.1614	25.2477	25.1808	25.1607	25.8644
1023	25.1499	25.2609	25.2128	25.1381	25.8538
1024	25.1564	25.2729	25.1902	25.1388	25.8649
1025	25.2084	25.2477	25.196	25.1817	25.8649
1026	25.1992	25.221	25.2117	25.1666	25.8617
1027	25.1757	25.2513	25.1841	25.1218	25.8413
1028	25.1538	25.2375	25.2298	25.1747	25.8238
1029	25.1886	25.2534	25.196	25.1817	25.8649
1030	25.1439	25.238	25.2461	25.1275	25.8444
1031	25.1564	25.2129	25.191	25.1258	25.8514
1032	25.1909	25.2473	25.1808	25.1065	25.8649
1033	25.1697	25.2624	25.2149	25.1607	25.8538
1034	25.1727	25.2549	25.1766	25.122	25.8439
1035	25.1564	25.2291	25.1547	25.1381	25.8413
1036	25.187	25.2486	25.1973	25.1267	25.8446
1037	25.1509	25.2123	25.2519	25.1559	25.8413
1038	25.1718	25.22	25.1994	25.1359	25.8238
1039	25.1706	25.2281	25.1723	25.1451	25.8444
1040	25.1718	25.2698	25.1697	25.1397	25.8444
1041	25.1443	25.2419	25.2248	25.1245	25.8398
1042	25.1544	25.261	25.1812	25.1218	25.8032
1043	25.1938	25.2552	25.1845	25.1187	25.8644
1044	25.1721	25.2416	25.1674	25.1449	25.8167
1045	25.2293	25.274	25.2298	25.1262	25.8617
1046	25.1718	25.2519	25.1547	25.1187	25.8238
1047	25.1718	25.2817	25.1735	25.1348	25.8105
1048	25.1519	25.233	25.1908	25.1607	25.803
1049	25.1145	25.215	25.1904	25.1844	25.7962
1050	25.1665	25.238	25.1915	25.1397	25.8444
1051	25.1801	25.2272	25.1968	25.143	25.8004
1052	25.1649	25.2477	25.196	25.1275	25.8855
1053	25.1543	25.2492	25.2314	25.1034	25.8373
1054	25.1938	25.2068	25.1913	25.1345	25.8238
1055	25.1571	25.2682	25.1766	25.1397	25.8191
1056	25.1754	25.2477	25.1704	25.1694	25.8309
1057	25.1509	25.2473	25.1944	25.1397	25.8444
1058	25.1517	25.2407	25.2183	25.1187	25.8128
1059	25.1824	25.2145	25.1606	25.1218	25.8649
1060	25.1456	25.2624	25.1698	25.0909	25.8444
1061	25.1754	25.238	25.191	25.1666	25.8192
1062	25.1665	25.2682	25.2222	25.1607	25.7832
1063	25.1996	25.2224	25.205	25.1607	25.8649
1064	25.1718	25.2214	25.1944	25.1218	25.8105
1065	25.1509	25.2272	25.2117	25.1229	25.8239
1066	25.1665	25.2237	25.1533	25.1275	25.7832
1067	25.1706	25.3248	25.2609	25.2027	25.8032
1068	25.1775	25.2477	25.1977	25.1142	25.8034
1069	25.1859	25.2377	25.2197	25.1118	25.7987
1070	25.1649	25.2267	25.2117	25.1742	25.7781
1071	25.1543	25.2829	25.2287	25.1345	25.8032
1072	25.1669	25.2682	25.1705	25.0795	25.7829
1073	25.2069	25.2407	25.2109	25.1187	25.8032
1074	25.1859	25.2272	25.205	25.1397	25.8004
1075	25.1928	25.274	25.2175	25.1187	25.8034
1076	25.1721	25.2338	25.205	25.1397	25.8192
1077	25.1665	25.2291	25.1993	25.1397	25.824
1078	25.2035	25.2682	25.1989	25.1239	25.7839
1079	25.1649	25.22	25.2128	25.1451	25.8032
1080	25.1567	25.2486	25.1935	25.1239	25.7511
1081	25.1824	25.2356	25.164	25.1245	25.8034
1082	25.1624	25.2419	25.1788	25.1218	25.7962
1083	25.1509	25.2477	25.1808	25.1426	25.8167
1084	25.1938	25.2698	25.1989	25.1679	25.8196
1085	25.2035	25.2419	25.1717	25.1668	25.791
1086	25.1964	25.2534	25.1766	25.1044	25.8032
1087	25.1986	25.2188	25.1788	25.1903	25.7799
1088	25.1665	25.2646	25.1943	25.1114	25.7638
1089	25.188	25.2343	25.1904	25.1607	25.8238
1090	25.1859	25.2267	25.1668	25.1498	25.8514
1091	25.1507	25.2646	25.191	25.1151	25.7695
1092	25.1567	25.2682	25.2252	25.1242	25.8238
1093	25.1507	25.2202	25.2109	25.1267	25.7714
1094	25.1853	25.2382	25.1773	25.1844	25.7827
1095	25.1775	25.2317	25.1708	25.1832	25.7621
1096	25.1567	25.2234	25.1811	25.1048	25.7574
1097	25.1963	25.2348	25.2041	25.1071	25.7781
1098	25.1963	25.2343	25.2173	25.1187	25.7426
1099	25.188	25.2477	25.2461	25.0952	25.7594
1100	25.1712	25.2272	25.1968	25.1635	25.7305
1101	25.2084	25.2317	25.2378	25.1057	25.7621
1102	25.1699	25.2409	25.2335	25.1484	25.7424
1103	25.1996	25.2237	25.1966	25.1048	25.7827
1104	25.1456	25.1939	25.2354	25.1187	25.7789
1105	25.1899	25.2159	25.1812	25.1397	25.7415
1106	25.1709	25.2169	25.1847	25.1325	25.7465
1107	25.1456	25.2123	25.1841	25.1032	25.8238
1108	25.1778	25.2129	25.1676	25.1397	25.7416
1109	25.1859	25.2807	25.2049	25.1239	25.7594
1110	25.1875	25.2329	25.1977	25.1396	25.7509
1111	25.1714	25.2169	25.191	25.1607	25.8032
1112	25.1496	25.2211	25.2167	25.1607	25.7491
1113	25.1862	25.2486	25.1834	25.1426	25.7633
1114	25.1757	25.2477	25.1923	25.1187	25.762
1115	25.1307	25.2398	25.1698	25.1607	25.7621
1116	25.1727	25.2306	25.1601	25.1484	25.7576
1117	25.1488	25.2473	25.1705	25.1607	25.824
1118	25.1234	25.2409	25.2177	25.1275	25.7166
1119	25.1727	25.2477	25.1575	25.1287	25.7622
1120	25.1824	25.2646	25.1958	25.1423	25.7827
1121	25.1544	25.2143	25.1887	25.1151	25.7389
1122	25.1543	25.2382	25.2048	25.1038	25.7705
1123	25.1727	25.2017	25.1798	25.0987	25.7594
1124	25.1517	25.2129	25.1928	25.1434	25.7163
1125	25.1778	25.2646	25.1766	25.1287	25.7416
1126	25.1614	25.2522	25.2048	25.1362	25.7211
1127	25.1772	25.2682	25.2116	25.1065	25.7825
1128	25.1456	25.2068	25.1701	25.1035	25.7209
1129	25.1404	25.2492	25.1682	25.1535	25.7372
1130	25.1716	25.3237	25.1705	25.1136	25.7621
1131	25.2086	25.2234	25.2067	25.1397	25.762
1132	25.2138	25.2237	25.2004	25.1149	25.7621
1133	25.1465	25.2406	25.2045	25.1472	25.7209
1134	25.1866	25.1927	25.1788	25.1245	25.7827
1135	25.1517	25.2188	25.1904	25.0909	25.762
1136	25.178	25.2611	25.1968	25.1245	25.7621
1137	25.1853	25.2896	25.1944	25.1258	25.7415
1138	25.1605	25.2549	25.1845	25.1348	25.7465
1139	25.1517	25.2442	25.1575	25.1694	25.7621
1140	25.1567	25.2272	25.2373	25.1057	25.7209
1141	25.1336	25.2193	25.1773	25.1413	25.7163
1142	25.1456	25.2145	25.2224	25.1407	25.6797
1143	25.1509	25.2208	25.2635	25.1559	25.7705
1144	25.1899	25.2698	25.2015	25.1255	25.7415
1145	25.1353	25.2561	25.1994	25.1622	25.7621
1146	25.1676	25.2217	25.2015	25.1225	25.7415
1147	25.1772	25.2343	25.1754	25.1397	25.7003
1148	25.173	25.2068	25.1812	25.1258	25.7371
1149	25.1353	25.2281	25.1839	25.1258	25.8032
1150	25.1859	25.206	25.196	25.1268	25.6979
1151	25.1727	25.1944	25.191	25.1348	25.6959
1152	25.1509	25.2273	25.2057	25.1397	25.7695
1153	25.1284	25.2272	25.1555	25.1607	25.7426
1154	25.1248	25.2143	25.2054	25.1817	25.6802
1155	25.1824	25.2552	25.2314	25.1187	25.7575
1156	25.1567	25.2068	25.2386	25.1187	25.7003
1157	25.1649	25.2409	25.196	25.1472	25.6979
1158	25.1782	25.2081	25.2109	25.1397	25.7209
1159	25.1445	25.2169	25.2254	25.1187	25.6876
1160	25.1567	25.2272	25.2004	25.1187	25.7415
1161	25.1649	25.2343	25.1765	25.1077	25.7003
1162	25.1754	25.2329	25.1923	25.1469	25.7209
1163	25.1445	25.2123	25.191	25.1559	25.7389
1164	25.1594	25.2272	25.1555	25.1469	25.7209
1165	25.1567	25.2419	25.2314	25.1275	25.7209
1166	25.188	25.2416	25.1763	25.1388	25.6807
1167	25.1883	25.2267	25.2096	25.1218	25.7415
1168	25.1544	25.2181	25.1845	25.1397	25.7209
1169	25.1374	25.2527	25.2252	25.1119	25.7068
1170	25.1938	25.1975	25.2048	25.1258	25.7209
1171	25.1595	25.2416	25.2175	25.1032	25.7415
1172	25.1699	25.2272	25.2017	25.1065	25.7081
1173	25.1614	25.274	25.2109	25.1889	25.7209
1174	25.1544	25.2188	25.1738	25.1119	25.7003
1175	25.1332	25.2646	25.1923	25.0977	25.722
1176	25.1775	25.2365	25.2152	25.0977	25.7209
1177	25.2077	25.2181	25.1904	25.1397	25.7003
1178	25.1875	25.2571	25.1968	25.1248	25.6889
1179	25.1722	25.2263	25.1641	25.1151	25.6882
1180	25.1624	25.2174	25.2591	25.0904	25.7209
1181	25.1404	25.2579	25.179	25.1679	25.6889
1182	25.1459	25.2477	25.1773	25.1287	25.7081
1183	25.1443	25.236	25.1697	25.1245	25.7209
1184	25.1567	25.2032	25.2017	25.1245	25.7416
1185	25.1754	25.2197	25.2313	25.1053	25.7003
1186	25.1443	25.2272	25.1738	25.1038	25.6753
1187	25.1445	25.215	25.1782	25.1034	25.6797
1188	25.1302	25.2232	25.1968	25.1329	25.6797
1189	25.1439	25.2404	25.1841	25.1456	25.7209
1190	25.1909	25.2009	25.1812	25.1469	25.7009
1191	25.1859	25.2477	25.1938	25.1214	25.6596
1192	25.1665	25.2272	25.1979	25.1248	25.7209
1193	25.1299	25.2188	25.1708	25.086	25.6391
1194	25.1546	25.2272	25.1908	25.1397	25.6876
1195	25.1496	25.2534	25.2152	25.1397	25.6384
1196	25.169	25.2143	25.2222	25.1607	25.7003
1197	25.1718	25.2032	25.196	25.1218	25.7003
1198	25.1517	25.2124	25.1766	25.1187	25.639
1199	25.1656	25.2281	25.1632	25.1038	25.6688
1200	25.1649	25.2582	25.2255	25.1267	25.7003
1201	25.1642	25.2237	25.191	25.1397	25.7209
1202	25.1507	25.2473	25.1913	25.1197	25.6979
1203	25.1665	25.2143	25.2109	25.1275	25.6384
1204	25.173	25.2651	25.1676	25.1484	25.7418
1205	25.1614	25.2133	25.1929	25.1009	25.659
1206	25.1321	25.2406	25.2386	25.1065	25.731
1207	25.1517	25.2193	25.1907	25.1258	25.6797
1208	25.1353	25.2111	25.1839	25.1218	25.6728
1209	25.1594	25.2442	25.1843	25.1258	25.6797
1210	25.1649	25.2102	25.1705	25.1225	25.659
1211	25.1499	25.1901	25.1798	25.1397	25.6596
1212	25.1698	25.1953	25.1812	25.1203	25.6549
1213	25.1456	25.22	25.2182	25.1218	25.6569
1214	25.1561	25.2442	25.1902	25.1275	25.6466
1215	25.1543	25.22	25.1812	25.1119	25.659
1216	25.1244	25.2306	25.2048	25.1451	25.6608
1217	25.1401	25.1931	25.1993	25.1362	25.659
1218	25.1611	25.2272	25.1788	25.1149	25.659
1219	25.1332	25.2477	25.1993	25.1451	25.6797
1220	25.1669	25.2419	25.1455	25.1426	25.659
1221	25.143	25.1989	25.1705	25.1607	25.6384
1222	25.1806	25.2138	25.1841	25.1077	25.659
1223	25.1818	25.2137	25.2197	25.1187	25.6797
1224	25.1307	25.2214	25.1843	25.1054	25.6391
1225	25.1307	25.238	25.1958	25.1359	25.6364
1226	25.1665	25.2068	25.1601	25.1397	25.6545
1227	25.1775	25.1863	25.1973	25.1065	25.6774
1228	25.1751	25.2174	25.1841	25.0926	25.6345
1229	25.1941	25.2406	25.197	25.1187	25.6797
1230	25.1875	25.2646	25.1705	25.1469	25.7003
1231	25.1488	25.2273	25.1951	25.1456	25.659
1232	25.1299	25.2174	25.1904	25.1458	25.6364
1233	25.1718	25.2143	25.1798	25.1258	25.6391
1234	25.1665	25.2682	25.1904	25.1484	25.655
1235	25.1754	25.2172	25.1762	25.1569	25.6391
1236	25.1544	25.2272	25.1904	25.1275	25.659
1237	25.1336	25.2407	25.1708	25.0941	25.6316
1238	25.1488	25.2267	25.1841	25.0987	25.6487
1239	25.1875	25.1781	25.1812	25.1458	25.659
1240	25.1494	25.2129	25.1708	25.1137	25.6596
1241	25.2245	25.2287	25.1845	25.1287	25.6596
1242	25.1775	25.2272	25.2116	25.1248	25.6487
1243	25.1718	25.233	25.1697	25.1119	25.659
1244	25.2084	25.2344	25.1538	25.0837	25.6344
1245	25.1665	25.1988	25.1944	25.1484	25.659
1246	25.1559	25.1939	25.1559	25.1251	25.6522
1247	25.1986	25.2348	25.1978	25.1555	25.659
1248	25.1727	25.2267	25.1754	25.0977	25.6774
1249	25.1875	25.2534	25.1729	25.1038	25.6276
1250	25.1246	25.2273	25.1766	25.1635	25.6185
1251	25.1488	25.2115	25.1499	25.1484	25.6482
1252	25.1491	25.2068	25.1843	25.1048	25.6177
1253	25.1649	25.2272	25.1883	25.1035	25.639
1254	25.1517	25.2058	25.1697	25.1287	25.6549
1255	25.1362	25.2086	25.1808	25.1287	25.659
1256	25.1488	25.2365	25.188	25.1028	25.6394
1257	25.1381	25.2272	25.1641	25.1151	25.626
1258	25.1669	25.2137	25.1554	25.1362	25.6028
1259	25.1439	25.1967	25.1632	25.1115	25.626
1260	25.1564	25.221	25.2017	25.0855	25.6439
1261	25.1665	25.2387	25.1902	25.1187	25.6452
1262	25.1333	25.2267	25.1927	25.1258	25.6338
1263	25.1823	25.2143	25.2167	25.1009	25.6401
1264	25.1564	25.2133	25.1761	25.1248	25.5981
1265	25.1754	25.2111	25.1554	25.1397	25.6797
1266	25.1436	25.2019	25.1705	25.1258	25.6139
1267	25.1778	25.2571	25.1922	25.1053	25.6185
1268	25.1875	25.2306	25.1812	25.1218	25.6178
1269	25.1267	25.2344	25.2116	25.1245	25.5979
1270	25.1278	25.2174	25.1705	25.0993	25.5741
1271	25.1718	25.2214	25.1538	25.1177	25.611
1272	25.1455	25.2123	25.174	25.1137	25.659
1273	25.1659	25.2477	25.1951	25.1077	25.6178
1274	25.1443	25.2068	25.1887	25.1009	25.6384
1275	25.2086	25.2477	25.1808	25.0927	25.607
1276	25.1595	25.3165	25.2255	25.0939	25.6185
1277	25.1499	25.2058	25.1682	25.0909	25.5971
1278	25.1015	25.2124	25.1634	25.0977	25.6178
1279	25.1356	25.2442	25.1847	25.137	25.6185
1280	25.1586	25.2589	25.1977	25.1118	25.5971
1281	25.2035	25.1983	25.1811	25.1498	25.7003
1282	25.1712	25.2534	25.2222	25.1245	25.611
1283	25.1229	25.1879	25.1535	25.1187	25.5971
1284	25.1307	25.2175	25.1646	25.1397	25.6797
1285	25.1866	25.2886	25.1305	25.0987	25.6133
1286	25.1594	25.1917	25.1684	25.1555	25.5971
1287	25.1561	25.2193	25.2222	25.1262	25.6384
1288	25.1297	25.2549	25.1708	25.1458	25.6391
1289	25.1307	25.2946	25.2211	25.1239	25.6139
1290	25.1299	25.1944	25.1555	25.0752	25.585
1291	25.1285	25.2468	25.1839	25.1203	25.6178
1292	25.1665	25.2137	25.1968	25.0977	25.585
1293	25.1321	25.2237	25.1684	25.1151	25.6797
1294	25.1875	25.2138	25.1841	25.1149	25.6178
1295	25.1665	25.1996	25.1494	25.086	25.6178
1296	25.1359	25.2272	25.1765	25.119	25.5774
1297	25.1234	25.206	25.1641	25.1187	25.5835
1298	25.1414	25.1963	25.2057	25.1287	25.6185
1299	25.1648	25.2289	25.1682	25.0941	25.6356
1300	25.1488	25.2281	25.2335	25.0907	25.5981
1301	25.1798	25.2159	25.1782	25.1077	25.6384
1302	25.1595	25.2317	25.1762	25.1009	25.5765
1303	25.143	25.2032	25.1845	25.1287	25.585
1304	25.1333	25.2272	25.1765	25.1187	25.5862
1305	25.1727	25.2169	25.197	25.1607	25.5763
1306	25.1285	25.2646	25.1641	25.1136	25.5971
1307	25.1665	25.219	25.1698	25.0941	25.5558
1308	25.1938	25.2272	25.1705	25.0767	25.5765
1309	25.1456	25.2287	25.1738	25.0927	25.5852
1310	25.1488	25.191	25.1601	25.1469	25.5765
1311	25.1642	25.2143	25.1493	25.1187	25.6133
1312	25.1665	25.2137	25.1765	25.1065	25.585
1313	25.1659	25.2398	25.1698	25.0977	25.6055
1314	25.1168	25.2068	25.1717	25.0977	25.6178
1315	25.1299	25.2263	25.1554	25.1329	25.597
1316	25.1656	25.2237	25.2072	25.1187	25.597
1317	25.143	25.2076	25.1701	25.1213	25.5971
1318	25.1938	25.2263	25.1657	25.1465	25.6178
1319	25.1459	25.2017	25.196	25.1174	25.611
1320	25.1502	25.2068	25.1634	25.1056	25.5557
1321	25.1145	25.1967	25.2158	25.0977	25.6178
1322	25.2148	25.2477	25.1845	25.1077	25.5557
1323	25.1356	25.2143	25.1511	25.1077	25.6076
1324	25.1588	25.2743	25.1575	25.0977	25.5558
1325	25.1595	25.2115	25.1834	25.1242	25.5557
1326	25.1307	25.1917	25.2199	25.0864	25.5558
1327	25.1327	25.238	25.1904	25.0977	25.6391
1328	25.1614	25.2115	25.1352	25.1197	25.6132
1329	25.1491	25.2068	25.1732	25.0965	25.5765
1330	25.1414	25.1988	25.2175	25.0752	25.585
1331	25.1456	25.216	25.1766	25.116	25.5547
1332	25.1718	25.2115	25.2116	25.0905	25.6178
1333	25.1439	25.2068	25.1841	25.1372	25.563
1334	25.1875	25.2272	25.1601	25.1397	25.6041
1335	25.1156	25.2415	25.164	25.1038	25.6178
1336	25.1676	25.2571	25.1874	25.1018	25.5647
1337	25.1875	25.2329	25.1989	25.1539	25.5728
1338	25.1649	25.2232	25.1772	25.1053	25.5558
1339	25.1595	25.2272	25.1968	25.1174	25.5765
1340	25.1875	25.2473	25.1766	25.1535	25.5645
1341	25.1938	25.2214	25.15	25.1484	25.5971
1342	25.1401	25.2068	25.1564	25.1248	25.6178
1343	25.1531	25.2398	25.1606	25.0987	25.5852
1344	25.1665	25.2272	25.1978	25.1048	25.5748
1345	25.1688	25.2395	25.1978	25.1668	25.598
1346	25.1465	25.2202	25.196	25.1413	25.598
1347	25.1456	25.2172	25.1989	25.1607	25.5364
1348	25.1778	25.2017	25.1601	25.0824	25.5352
1349	25.1875	25.2174	25.1676	25.1048	25.5369
1350	25.1699	25.2477	25.2004	25.1169	25.5765
1351	25.1875	25.2493	25.2049	25.0824	25.5979
1352	25.1716	25.2058	25.1641	25.1187	25.535
1353	25.1928	25.2084	25.1518	25.1679	25.5656
1354	25.2148	25.2281	25.1523	25.1397	25.5233
1355	25.1669	25.2571	25.1843	25.0993	25.5765
1356	25.2084	25.2419	25.1641	25.1607	25.5765
1357	25.2293	25.2309	25.1761	25.1002	25.5352
1358	25.1543	25.1996	25.186	25.098	25.5457
1359	25.1782	25.2272	25.2167	25.1325	25.5719
1360	25.1193	25.2477	25.1944	25.1484	25.5145
1361	25.1967	25.2272	25.1754	25.1484	25.5765
1362	25.1517	25.2272	25.1841	25.1397	25.5765
1363	25.1718	25.22	25.1538	25.1275	25.5971
1364	25.1561	25.206	25.1834	25.0909	25.5358
1365	25.1665	25.2068	25.1738	25.1275	25.6178
1366	25.1649	25.2015	25.1944	25.1181	25.6055
1367	25.1456	25.2582	25.2461	25.1218	25.5513
1368	25.1938	25.2263	25.2321	25.0695	25.5352
1369	25.1727	25.2133	25.1702	25.1197	25.5644
1370	25.1772	25.2237	25.1675	25.0977	25.5774
1371	25.1734	25.2143	25.191	25.1451	25.5765
1372	25.1714	25.2493	25.1687	25.1038	25.5358
1373	25.1862	25.274	25.1843	25.1187	25.5775
1374	25.2148	25.2473	25.2126	25.1469	25.5765
1375	25.1297	25.2174	25.1973	25.1242	25.5458
1376	25.1595	25.2174	25.1745	25.1282	25.5558
1377	25.1519	25.2267	25.1641	25.1057	25.5558
1378	25.1564	25.2365	25.1698	25.1287	25.5145
1379	25.1824	25.2682	25.205	25.1048	25.5558
1380	25.1407	25.2267	25.192	25.1053	25.5971
1381	25.1307	25.2473	25.1715	25.1114	25.5369
1382	25.1362	25.2102	25.1632	25.1348	25.5775
1383	25.1778	25.2272	25.1841	25.1187	25.5364
1384	25.1544	25.2272	25.1705	25.1005	25.5569
1385	25.1456	25.2267	25.1494	25.1242	25.5489
1386	25.1439	25.232	25.1705	25.1136	25.5346
1387	25.135	25.221	25.1493	25.1119	25.5145
1388	25.2279	25.215	25.1851	25.1206	25.5558
1389	25.1718	25.2317	25.1847	25.1607	25.5352
1390	25.1859	25.206	25.2067	25.1223	25.535
1391	25.1477	25.2552	25.2114	25.166	25.5439
1392	25.1754	25.2621	25.1763	25.0866	25.5558
1393	25.1248	25.2194	25.1843	25.1242	25.5558
1394	25.1669	25.2068	25.1641	25.1149	25.5145
1395	25.1456	25.2111	25.2049	25.1039	25.5032
1396	25.1665	25.2742	25.2045	25.1177	25.5971
1397	25.1784	25.2115	25.191	25.1197	25.5158
1398	25.1699	25.2398	25.1394	25.0977	25.5664
1399	25.1517	25.2365	25.1705	25.1397	25.5145
1400	25.1234	25.2143	25.1754	25.1187	25.5162
1401	25.1718	25.2102	25.1754	25.1115	25.5954
1402	25.1544	25.2159	25.1977	25.0927	25.5161
1403	25.1456	25.238	25.2004	25.1032	25.5513
1404	25.1665	25.2039	25.1601	25.0729	25.5557
1405	25.1234	25.2756	25.1754	25.1413	25.5558
1406	25.1496	25.1862	25.1715	25.0863	25.5439
1407	25.1445	25.2335	25.1845	25.1005	25.5283
1408	25.1709	25.2356	25.1627	25.1397	25.5971
1409	25.1614	25.2343	25.1839	25.1397	25.5143
1410	25.1496	25.2129	25.1575	25.0959	25.5337
1411	25.1496	25.2419	25.1499	25.1245	25.5285
1412	25.1718	25.22	25.1847	25.1469	25.5285
1413	25.1297	25.2682	25.1894	25.1119	25.5352
1414	25.1445	25.2252	25.1845	25.1484	25.5132
1415	25.1488	25.2137	25.1554	25.1539	25.5352
1416	25.1477	25.2199	25.1754	25.0977	25.5644
1417	25.1511	25.2217	25.196	25.1225	25.5038
1418	25.1667	25.2021	25.1973	25.1187	25.5043
1419	25.1456	25.2111	25.1632	25.0965	25.5645
1420	25.1564	25.2496	25.1845	25.1048	25.4748
1421	25.1916	25.2193	25.1634	25.0939	25.5558
1422	25.1775	25.2076	25.2313	25.0926	25.535
1423	25.1938	25.1982	25.2048	25.1038	25.5352
1424	25.2138	25.215	25.2116	25.1009	25.5971
1425	25.1538	25.2348	25.1745	25.1028	25.5971
1426	25.1718	25.2335	25.2017	25.0887	25.5316
1427	25.1509	25.2193	25.1684	25.1262	25.5145
1428	25.1665	25.2202	25.1701	25.1048	25.5237
1429	25.1456	25.2534	25.2084	25.1275	25.5099
1430	25.1665	25.2329	25.2248	25.1397	25.5032
1431	25.1665	25.2487	25.1567	25.1119	25.5237
1432	25.1299	25.2181	25.2116	25.1149	25.5352
1433	25.1445	25.1761	25.1967	25.1034	25.5558
1434	25.1486	25.2068	25.2004	25.1114	25.5352
1435	25.1567	25.2272	25.1431	25.1136	25.4938
1436	25.1439	25.2123	25.2114	25.0927	25.5316
1437	25.1875	25.2143	25.1908	25.1242	25.5145
1438	25.1543	25.2477	25.2057	25.1079	25.5364
1439	25.1859	25.2477	25.2004	25.1009	25.5046
1440	25.1564	25.2492	25.1812	25.0977	25.5111
1441	25.1246	25.2055	25.1773	25.1607	25.5145
1442	25.1941	25.2281	25.1641	25.1456	25.4732
1443	25.1517	25.2137	25.191	25.1275	25.5145
1444	25.1649	25.2077	25.2152	25.1248	25.4844
1445	25.1572	25.2111	25.1698	25.1397	25.5233
1446	25.1727	25.2194	25.1763	25.0977	25.5028
1447	25.1559	25.2534	25.2048	25.1187	25.5028
1448	25.1754	25.2338	25.1908	25.1065	25.5145
1449	25.145	25.2538	25.1702	25.1666	25.4936
1450	25.1381	25.1989	25.196	25.1079	25.5233
1451	25.1401	25.2756	25.2158	25.1065	25.4956
1452	25.1775	25.2477	25.1761	25.1498	25.4926
1453	25.1938	25.2329	25.174	25.1258	25.4822
1454	25.1754	25.238	25.1913	25.1048	25.5145
1455	25.1875	25.2291	25.1496	25.1118	25.5306
1456	25.1859	25.2032	25.1559	25.1245	25.4948
1457	25.1727	25.2068	25.1659	25.1065	25.4926
1458	25.1567	25.2348	25.1967	25.1284	25.5543
1459	25.1284	25.2272	25.1902	25.1348	25.4729
1460	25.1986	25.2442	25.1687	25.0855	25.4936
1461	25.1353	25.2129	25.1583	25.1348	25.5491
1462	25.1293	25.2419	25.1705	25.1262	25.5145
1463	25.1964	25.2477	25.1845	25.1065	25.5145
1464	25.1517	25.2281	25.197	25.1187	25.5352
1465	25.1938	25.2194	25.2017	25.0827	25.4832
1466	25.1938	25.219	25.2048	25.1028	25.5352
1467	25.1544	25.2081	25.1938	25.0977	25.5644
1468	25.1614	25.2115	25.1742	25.1328	25.4938
1469	25.1564	25.2004	25.2321	25.1359	25.4936
1470	25.1546	25.2086	25.2108	25.1372	25.5143
1471	25.1862	25.2267	25.2057	25.1348	25.4872
1472	25.1353	25.2287	25.1851	25.1048	25.4938
1473	25.1665	25.2468	25.2158	25.1275	25.5145
1474	25.1611	25.2387	25.1765	25.1065	25.5337
1475	25.1486	25.2124	25.1555	25.1115	25.5145
1476	25.1665	25.2442	25.1954	25.1275	25.5145
1477	25.1712	25.2101	25.2017	25.1397	25.5028
1478	25.1539	25.2267	25.1702	25.1458	25.5283
1479	25.1727	25.2143	25.2108	25.1245	25.4938
1480	25.1546	25.2189	25.2197	25.1287	25.5558
1481	25.1709	25.2442	25.1499	25.1145	25.474
1482	25.1727	25.2043	25.1641	25.1498	25.5145
1483	25.1439	25.2549	25.2222	25.1187	25.5245
1484	25.1853	25.2387	25.1812	25.1248	25.5155
1485	25.1517	25.2356	25.1732	25.1569	25.4926
1486	25.131	25.2273	25.205	25.1348	25.5558
1487	25.1507	25.2287	25.1902	25.1359	25.4616
1488	25.1543	25.2086	25.1851	25.1197	25.4626
1489	25.1709	25.2526	25.1715	25.1607	25.4732
1490	25.1866	25.2188	25.1759	25.1426	25.4938
1491	25.1661	25.2817	25.1812	25.1007	25.5145
1492	25.1653	25.2232	25.1761	25.1275	25.4938
1493	25.1965	25.238	25.2174	25.1535	25.4738
1494	25.1727	25.2561	25.1698	25.1258	25.4837
1495	25.1499	25.2416	25.1908	25.1216	25.4938
1496	25.1782	25.2549	25.1798	25.0837	25.4822
1497	25.1308	25.2646	25.1763	25.1469	25.4541
1498	25.1522	25.2272	25.1641	25.1262	25.4905
1499	25.1614	25.2442	25.2197	25.1397	25.4793
1500	25.1356	25.2273	25.1601	25.1329	25.4906
1501	25.1928	25.2755	25.1745	25.1032	25.4952
1502	25.1989	25.2427	25.2017	25.1248	25.5145
1503	25.2408	25.238	25.1923	25.1137	25.4729
1504	25.1495	25.2885	25.1766	25.0926	25.5352
1505	25.1509	25.2486	25.2116	25.1362	25.4822
1506	25.1727	25.2682	25.1966	25.1248	25.4732
1507	25.1756	25.2477	25.1847	25.1345	25.4905
1508	25.2084	25.2419	25.1902	25.1426	25.5145
1509	25.1544	25.2068	25.1704	25.1275	25.5352
1510	25.1859	25.2534	25.1523	25.1035	25.4892
1511	25.1986	25.2477	25.2321	25.1038	25.4938
1512	25.1875	25.2536	25.1702	25.1023	25.5141
1513	25.1345	25.2452	25.2128	25.1187	25.4525
1514	25.1381	25.1788	25.1951	25.1889	25.4665
1515	25.1989	25.2068	25.2222	25.1359	25.4616
1516	25.1567	25.1994	25.1913	25.1053	25.4742
1517	25.1494	25.233	25.1773	25.1397	25.5352
1518	25.1649	25.25	25.191	25.1324	25.5078
1519	25.1595	25.2313	25.2084	25.1275	25.4905
