numer ramki	temp_defekt_sreddnica10mm_glebokosc1mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
2014	25.252	25.392	25.341	25.2247	25.4237
2015	25.2661	25.388	25.3645	25.2394	25.3882
2016	25.2495	25.3902	25.3357	25.2698	25.4093
2017	25.2657	25.3268	25.3786	25.2357	25.4027
2018	25.2529	25.3769	25.3561	25.2402	25.419
2019	25.3041	25.3775	25.328	25.2569	25.4041
2020	25.2794	25.3547	25.3455	25.2637	25.4091
2021	25.2281	25.3664	25.3572	25.2794	25.4027
2022	25.263	25.3443	25.3448	25.2528	25.4307
2023	25.2876	25.3665	25.3369	25.2485	25.3934
2024	25.284	25.3845	25.3504	25.2561	25.4286
2025	25.2457	25.3847	25.3357	25.245	25.3818
2026	25.2741	25.3648	25.342	25.2363	25.43
2027	25.2814	25.3675	25.3683	25.2528	25.3995
2028	25.2634	25.383	25.3431	25.2106	25.4091
2029	25.2661	25.3675	25.3884	25.2265	25.4091
2030	25.2535	25.3816	25.3219	25.278	25.423
2031	25.25	25.3756	25.3437	25.2583	25.4027
2032	25.3046	25.3466	25.3572	25.2386	25.4133
2033	25.2765	25.3547	25.3285	25.2106	25.4354
2034	25.2765	25.326	25.369	25.3024	25.4402
2035	25.262	25.3547	25.3434	25.2561	25.4733
2036	25.2741	25.3181	25.3879	25.2225	25.43
2037	25.2733	25.366	25.3306	25.2054	25.4027
2038	25.307	25.3647	25.3427	25.2062	25.4509
2039	25.2545	25.3428	25.3345	25.2983	25.3463
2040	25.25	25.322	25.3649	25.2561	25.3637
2041	25.2709	25.3455	25.3441	25.2528	25.4235
2042	25.2941	25.3294	25.3455	25.2388	25.4307
2043	25.2672	25.3424	25.3663	25.2135	25.3931
2044	25.261	25.3795	25.3219	25.2178	25.3724
2045	25.2608	25.3331	25.3572	25.2345	25.3977
2046	25.2706	25.3647	25.3077	25.2301	25.43
2047	25.2933	25.3607	25.3158	25.2183	25.4307
2048	25.2565	25.3455	25.3369	25.2162	25.419
2049	25.252	25.3635	25.3542	25.2135	25.3667
2050	25.2531	25.3691	25.3211	25.244	25.4439
2051	25.2706	25.3648	25.386	25.2731	25.4005
2052	25.2679	25.3601	25.2994	25.2116	25.3882
2053	25.2708	25.3637	25.3455	25.2475	25.4094
2054	25.307	25.4297	25.335	25.2465	25.3998
2055	25.27	25.3664	25.3502	25.2389	25.385
2056	25.3091	25.3293	25.3448	25.2106	25.3884
2057	25.2982	25.322	25.3079	25.2394	25.43
2058	25.2955	25.3638	25.357	25.2349	25.3977
2059	25.2527	25.3547	25.333	25.2358	25.452
2060	25.2861	25.3456	25.357	25.2504	25.3863
2061	25.2503	25.3247	25.3455	25.224	25.423
2062	25.267	25.3332	25.4001	25.2135	25.4059
2063	25.2608	25.3758	25.3324	25.2906	25.424
2064	25.2679	25.3268	25.3884	25.2421	25.4652
2065	25.2423	25.3845	25.3565	25.2484	25.4028
2066	25.2878	25.3619	25.3239	25.2425	25.43
2067	25.2464	25.3845	25.3306	25.2411	25.3782
2068	25.2706	25.3354	25.3498	25.2317	25.3882
2069	25.2814	25.3453	25.3542	25.198	25.4509
2070	25.2679	25.3785	25.3195	25.2553	25.3797
2071	25.316	25.3547	25.3355	25.2309	25.419
2072	25.2679	25.3561	25.3276	25.248	25.3882
2073	25.2625	25.3452	25.341	25.2426	25.4033
2074	25.3112	25.3428	25.3645	25.2131	25.4976
2075	25.2679	25.3565	25.3357	25.234	25.3882
2076	25.3457	25.3607	25.3072	25.272	25.4093
2077	25.3091	25.3459	25.3427	25.3024	25.4091
2078	25.2726	25.3875	25.367	25.2835	25.3818
2079	25.307	25.3321	25.3023	25.2427	25.4402
2080	25.2679	25.3186	25.3951	25.2375	25.361
2081	25.2661	25.3439	25.3473	25.2389	25.4027
2082	25.3016	25.3675	25.3219	25.2651	25.4509
2083	25.2955	25.3586	25.3285	25.2216	25.3882
2084	25.25	25.3675	25.3713	25.2345	25.3702
2085	25.2498	25.3287	25.341	25.2585	25.385
2086	25.2457	25.3165	25.3357	25.204	25.43
2087	25.2679	25.3436	25.3498	25.2264	25.4021
2088	25.2629	25.3247	25.3355	25.2442	25.3838
2089	25.2726	25.358	25.3306	25.215	25.3934
2090	25.2625	25.3477	25.367	25.2259	25.3641
2091	25.2661	25.3182	25.3376	25.2437	25.3863
2092	25.2417	25.3785	25.3573	25.2346	25.4261
2093	25.2878	25.383	25.323	25.2485	25.4478
2094	25.2706	25.3669	25.3521	25.2475	25.4027
2095	25.2498	25.3637	25.3195	25.2459	25.4198
2096	25.2606	25.3673	25.3369	25.2509	25.3818
2097	25.2828	25.3477	25.3327	25.2389	25.3977
2098	25.25	25.3138	25.373	25.2453	25.3931
2099	25.25	25.3559	25.3777	25.2389	25.4235
2100	25.2409	25.3244	25.3219	25.2336	25.4141
2101	25.2706	25.3858	25.3086	25.2814	25.43
2102	25.2933	25.3376	25.3502	25.2394	25.3674
2103	25.2629	25.3394	25.3721	25.2389	25.3882
2104	25.298	25.3647	25.3423	25.2342	25.3736
2105	25.3223	25.3289	25.3521	25.2475	25.3724
2106	25.2926	25.333	25.33	25.2814	25.388
2107	25.3018	25.3268	25.367	25.244	25.3882
2108	25.2535	25.3756	25.3024	25.2484	25.3926
2109	25.2705	25.3245	25.357	25.2134	25.3785
2110	25.307	25.346	25.3663	25.2264	25.419
2111	25.2679	25.3637	25.3282	25.2604	25.43
2112	25.2866	25.3477	25.3376	25.2439	25.4094
2113	25.2765	25.358	25.3521	25.2298	25.3551
2114	25.2527	25.3455	25.301	25.2686	25.4141
2115	25.2215	25.3766	25.3503	25.2528	25.3818
2116	25.2679	25.3534	25.3662	25.2081	25.4307
2117	25.307	25.3769	25.3441	25.2651	25.3841
2118	25.2299	25.337	25.3584	25.2575	25.3882
2119	25.2814	25.3397	25.3357	25.2652	25.361
2120	25.2679	25.3607	25.338	25.2242	25.419
2121	25.283	25.3667	25.3437	25.2135	25.4094
2122	25.2726	25.3637	25.3376	25.2569	25.3818
2123	25.2586	25.3811	25.3859	25.2585	25.4091
2124	25.3119	25.3748	25.3282	25.2349	25.3952
2125	25.2814	25.333	25.3508	25.2269	25.388
2126	25.261	25.3409	25.3369	25.2504	25.3971
2127	25.329	25.3456	25.3576	25.2485	25.3595
2128	25.2634	25.3652	25.386	25.2458	25.4094
2129	25.2941	25.3637	25.3566	25.2297	25.3672
2130	25.2862	25.3544	25.3448	25.2162	25.4052
2131	25.256	25.3565	25.3293	25.2616	25.4035
2132	25.3223	25.3681	25.3448	25.2503	25.419
2133	25.2503	25.367	25.3473	25.2509	25.4027
2134	25.298	25.3543	25.3521	25.2323	25.3818
2135	25.283	25.3375	25.336	25.2231	25.3882
2136	25.2464	25.3247	25.2943	25.2134	25.3818
2137	25.2472	25.388	25.3539	25.2345	25.419
2138	25.2655	25.3673	25.378	25.2556	25.419
2139	25.3494	25.3756	25.3841	25.2342	25.4402
2140	25.2913	25.3561	25.3434	25.2298	25.4652
2141	25.3167	25.4005	25.3336	25.2342	25.3825
2142	25.2814	25.3558	25.369	25.2423	25.3977
2143	25.2457	25.3637	25.3141	25.2631	25.43
2144	25.298	25.3458	25.3448	25.2336	25.3767
2145	25.298	25.3635	25.3327	25.248	25.3924
2146	25.2866	25.3477	25.3498	25.2533	25.4027
2147	25.2833	25.4442	25.3521	25.2488	25.3765
2148	25.2794	25.3257	25.3521	25.2363	25.4005
2149	25.2573	25.3714	25.3306	25.2227	25.3785
2150	25.2634	25.3686	25.3736	25.2426	25.4021
2151	25.2876	25.3459	25.3446	25.2689	25.3977
2152	25.2527	25.3462	25.397	25.2795	25.3976
2153	25.2706	25.3439	25.3257	25.255	25.4094
2154	25.2503	25.3565	25.3355	25.2373	25.3977
2155	25.2529	25.3875	25.3368	25.2711	25.4428
2156	25.2608	25.3477	25.3233	25.2671	25.3863
2157	25.2679	25.3436	25.3357	25.2442	25.4021
2158	25.2634	25.3391	25.3306	25.2504	25.423
2159	25.2709	25.3559	25.3355	25.2536	25.4392
2160	25.2252	25.3755	25.3626	25.2317	25.43
2161	25.2721	25.3859	25.3208	25.29	25.4446
2162	25.2933	25.3409	25.3645	25.2731	25.4027
2163	25.2607	25.3391	25.3756	25.2575	25.43
2164	25.2913	25.3586	25.3663	25.2636	25.43
2165	25.2793	25.3498	25.3431	25.2504	25.4158
2166	25.2634	25.3268	25.3431	25.2484	25.3863
2167	25.283	25.3391	25.3141	25.253	25.3948
2168	25.298	25.3602	25.3798	25.2788	25.4439
2169	25.3203	25.346	25.3855	25.2671	25.4094
2170	25.2608	25.3675	25.3501	25.2293	25.4444
2171	25.2706	25.3637	25.3663	25.255	25.3412
2172	25.2625	25.3896	25.3024	25.26	25.4269
2173	25.3119	25.3877	25.3663	25.2556	25.3818
2174	25.2709	25.333	25.3736	25.2528	25.3721
2175	25.3046	25.366	25.3522	25.2991	25.3841
2176	25.2472	25.3647	25.3431	25.2394	25.3882
2177	25.3071	25.3565	25.3473	25.2974	25.3672
2178	25.284	25.3498	25.3226	25.2317	25.4094
2179	25.3077	25.3667	25.343	25.2485	25.3795
2180	25.2876	25.3648	25.3501	25.2485	25.3603
2181	25.2885	25.3456	25.3488	25.2541	25.3882
2182	25.267	25.3375	25.3091	25.2106	25.4028
2183	25.2527	25.3348	25.3223	25.2485	25.4453
2184	25.2478	25.3547	25.3621	25.2394	25.3818
2185	25.3223	25.3667	25.3288	25.244	25.3674
2186	25.2814	25.3477	25.3863	25.2336	25.4028
2187	25.252	25.3641	25.335	25.2716	25.4141
2188	25.2665	25.3845	25.3455	25.2604	25.4027
2189	25.2913	25.3607	25.3369	25.2966	25.3763
2190	25.2457	25.3371	25.3841	25.2349	25.4027
2191	25.316	25.3818	25.335	25.2427	25.4091
2192	25.2866	25.3635	25.3584	25.26	25.4035
2193	25.2516	25.3547	25.3448	25.2358	25.4094
2194	25.2608	25.3462	25.357	25.2949	25.3818
2195	25.2878	25.3581	25.3879	25.2211	25.4091
2196	25.3046	25.3796	25.3561	25.2889	25.4027
2197	25.297	25.3531	25.3611	25.2742	25.4027
2198	25.3298	25.3986	25.373	25.2651	25.361
2199	25.2661	25.325	25.3424	25.2352	25.423
2200	25.2721	25.3818	25.3521	25.2363	25.3359
2201	25.2814	25.3845	25.3736	25.2775	25.4094
2202	25.2657	25.3769	25.3451	25.2551	25.419
2203	25.2881	25.3456	25.3646	25.2569	25.3882
2204	25.2608	25.3764	25.357	25.2566	25.4648
2205	25.2706	25.367	25.3431	25.2216	25.3882
2206	25.2625	25.3785	25.3879	25.2427	25.4444
2207	25.2661	25.3637	25.3662	25.2242	25.4075
2208	25.3298	25.3741	25.3441	25.2426	25.4652
2209	25.275	25.3391	25.3862	25.2906	25.4091
2210	25.2679	25.3635	25.3495	25.2247	25.4395
2211	25.3274	25.3637	25.3643	25.2361	25.3637
2212	25.2814	25.333	25.3495	25.2037	25.388
2213	25.2679	25.4053	25.3327	25.2439	25.3718
2214	25.3263	25.3539	25.3863	25.2874	25.4075
2215	25.3318	25.3637	25.3501	25.2488	25.3998
2216	25.2661	25.3392	25.3652	25.2317	25.385
2217	25.267	25.3673	25.3711	25.252	25.3609
2218	25.239	25.3337	25.3239	25.2504	25.3718
2219	25.2492	25.3859	25.3649	25.2389	25.3598
2220	25.307	25.3758	25.3663	25.2367	25.3788
2221	25.2913	25.3691	25.3906	25.2389	25.4028
2222	25.2898	25.3633	25.3306	25.2604	25.3721
2223	25.2706	25.3665	25.3001	25.2477	25.3808
2224	25.3203	25.3635	25.3649	25.252	25.3882
2225	25.2876	25.3428	25.3759	25.2477	25.3818
2226	25.2878	25.3547	25.3736	25.244	25.3882
2227	25.2606	25.3607	25.3646	25.2475	25.3818
2228	25.2679	25.3875	25.3142	25.2353	25.3882
2229	25.3032	25.3458	25.3649	25.2423	25.3818
2230	25.3119	25.3586	25.3649	25.2569	25.4076
2231	25.263	25.3484	25.3498	25.2528	25.3667
2232	25.283	25.3559	25.3473	25.2917	25.3767
2233	25.284	25.3619	25.3427	25.2485	25.3884
2234	25.2492	25.3685	25.367	25.2536	25.4402
2235	25.3242	25.3811	25.3884	25.2738	25.4094
2236	25.275	25.3364	25.3473	25.2264	25.4027
2237	25.2625	25.387	25.3521	25.2484	25.3841
2238	25.3325	25.3896	25.3736	25.2528	25.4135
2239	25.2676	25.3428	25.3643	25.2634	25.4021
2240	25.267	25.3982	25.3872	25.2897	25.4091
2241	25.2661	25.3875	25.3431	25.2528	25.4091
2242	25.2582	25.3795	25.3591	25.2623	25.4059
2243	25.2573	25.3669	25.3427	25.2546	25.3797
2244	25.2606	25.3896	25.3529	25.2575	25.452
2245	25.307	25.3661	25.3621	25.2504	25.3808
2246	25.2452	25.3845	25.3343	25.2569	25.43
2247	25.2764	25.3664	25.3504	25.2726	25.4091
2248	25.2885	25.3667	25.3239	25.2317	25.388
2249	25.2866	25.3354	25.3643	25.2293	25.4091
2250	25.2706	25.3995	25.3558	25.2146	25.4091
2251	25.2765	25.3884	25.3645	25.2342	25.3616
2252	25.252	25.3455	25.328	25.2345	25.4005
2253	25.2805	25.3878	25.3788	25.2716	25.4339
2254	25.2912	25.3618	25.4309	25.2637	25.4027
2255	25.3023	25.3439	25.3508	25.2454	25.43
2256	25.2706	25.388	25.4099	25.2458	25.3818
2257	25.3081	25.3816	25.3473	25.2349	25.4091
2258	25.2878	25.3439	25.3285	25.2504	25.3672
2259	25.2835	25.3673	25.3649	25.2504	25.4027
2260	25.2885	25.3455	25.341	25.2439	25.4028
2261	25.2926	25.3471	25.3424	25.2553	25.3812
2262	25.2982	25.3439	25.3863	25.2439	25.4094
2263	25.2492	25.3539	25.328	25.2503	25.3998
2264	25.284	25.3559	25.313	25.2298	25.43
2265	25.2661	25.3878	25.3446	25.2247	25.3882
2266	25.3075	25.3565	25.3565	25.2514	25.4059
2267	25.283	25.3456	25.3662	25.2636	25.3812
2268	25.2676	25.3409	25.3521	25.2228	25.4093
2269	25.2814	25.3263	25.3777	25.2666	25.3957
2270	25.2523	25.3633	25.3572	25.2499	25.388
2271	25.2471	25.3675	25.3219	25.2216	25.4005
2272	25.267	25.3477	25.3233	25.2877	25.3818
2273	25.3046	25.3619	25.33	25.2585	25.3818
2274	25.2608	25.3455	25.3473	25.2671	25.355
2275	25.307	25.3638	25.3521	25.2412	25.4051
2276	25.2458	25.3547	25.341	25.2216	25.3558
2277	25.2913	25.3477	25.3211	25.2847	25.3501
2278	25.2503	25.3484	25.367	25.245	25.3998
2279	25.2679	25.3652	25.3626	25.2345	25.388
2280	25.3082	25.3409	25.3791	25.2297	25.4027
2281	25.267	25.3453	25.398	25.2651	25.3818
2282	25.2655	25.3602	25.35	25.2349	25.3681
2283	25.2876	25.3664	25.3951	25.2528	25.4235
2284	25.2881	25.4297	25.3841	25.2738	25.3797
2285	25.261	25.3667	25.3372	25.2499	25.4094
2286	25.2657	25.3637	25.3645	25.2686	25.3818
2287	25.3018	25.3453	25.3434	25.2698	25.3866
2288	25.2471	25.3323	25.3455	25.2564	25.3622
2289	25.2667	25.3748	25.3759	25.2229	25.4135
2290	25.2933	25.3409	25.3434	25.2266	25.3812
2291	25.2709	25.3561	25.3448	25.272	25.388
2292	25.2472	25.333	25.3572	25.2598	25.3812
2293	25.2622	25.3544	25.3626	25.2814	25.3641
2294	25.2573	25.3878	25.3643	25.2389	25.3882
2295	25.289	25.3635	25.3239	25.2475	25.3812
2296	25.2933	25.3875	25.341	25.2477	25.4402
2297	25.2726	25.3828	25.3154	25.2764	25.3463
2298	25.2492	25.3607	25.3772	25.2651	25.3931
2299	25.3252	25.3458	25.3355	25.278	25.3742
2300	25.2573	25.3665	25.3122	25.2285	25.3882
2301	25.2634	25.3243	25.3572	25.2389	25.3818
2302	25.2905	25.3686	25.3649	25.2141	25.4307
2303	25.2757	25.3439	25.3331	25.2336	25.3702
2304	25.2527	25.3354	25.3497	25.2465	25.4021
2305	25.2252	25.3462	25.3455	25.2738	25.3818
2306	25.2685	25.3675	25.323	25.2265	25.3577
2307	25.2866	25.4028	25.3522	25.2358	25.4091
2308	25.2706	25.3669	25.3626	25.2228	25.3509
2309	25.2996	25.366	25.3501	25.2477	25.3882
2310	25.3055	25.3818	25.3543	25.2528	25.3684
2311	25.234	25.3924	25.3663	25.2394	25.4021
2312	25.2735	25.3715	25.3515	25.2553	25.4027
2313	25.3289	25.3816	25.3355	25.2634	25.3748
2314	25.2706	25.3534	25.38	25.2358	25.385
2315	25.2545	25.3619	25.3704	25.2738	25.3599
2316	25.2941	25.3392	25.3576	25.2475	25.3978
2317	25.2726	25.3795	25.3233	25.2439	25.3808
2318	25.2452	25.383	25.3369	25.2373	25.3609
2319	25.2812	25.3745	25.3791	25.2569	25.3785
2320	25.2914	25.3586	25.3999	25.2326	25.3926
2321	25.2492	25.3673	25.3999	25.255	25.3818
2322	25.2692	25.3561	25.3024	25.2352	25.3513
2323	25.2775	25.3707	25.323	25.224	25.4208
2324	25.2885	25.3455	25.3456	25.2309	25.3721
2325	25.2673	25.3669	25.3638	25.2598	25.3812
2326	25.2679	25.3871	25.3306	25.2297	25.3825
2327	25.2814	25.3337	25.3427	25.234	25.4091
2328	25.2582	25.3638	25.3502	25.2688	25.3763
2329	25.2914	25.3775	25.3473	25.2402	25.3821
2330	25.2667	25.343	25.3355	25.2459	25.3764
2331	25.3428	25.4093	25.3434	25.2105	25.4307
2332	25.2789	25.3664	25.3355	25.2556	25.4185
2333	25.2673	25.3638	25.3355	25.2293	25.3551
2334	25.2814	25.3458	25.3519	25.2738	25.404
2335	25.2878	25.3375	25.3786	25.2949	25.4021
2336	25.2866	25.3462	25.386	25.2317	25.423
2337	25.307	25.3559	25.3736	25.272	25.3631
2338	25.316	25.3884	25.335	25.228	25.3603
2339	25.2735	25.337	25.3327	25.2538	25.3453
2340	25.3018	25.3745	25.3195	25.234	25.3644
2341	25.2468	25.3851	25.3576	25.2651	25.4028
2342	25.3326	25.388	25.3718	25.2349	25.4028
2343	25.2529	25.3456	25.3369	25.29	25.3764
2344	25.2685	25.3875	25.3663	25.253	25.3818
2345	25.3091	25.3398	25.3424	25.248	25.4021
2346	25.2606	25.366	25.3306	25.2764	25.4021
2347	25.3167	25.3428	25.3441	25.2442	25.3818
2348	25.2885	25.3596	25.323	25.2386	25.4094
2349	25.307	25.407	25.3879	25.2604	25.3584
2350	25.2625	25.3219	25.3336	25.2266	25.3882
2351	25.2878	25.3477	25.3448	25.2528	25.3527
2352	25.2878	25.3546	25.3515	25.276	25.3655
2353	25.2679	25.3458	25.3473	25.2637	25.361
2354	25.2709	25.3816	25.3561	25.2349	25.4033
2355	25.2586	25.3295	25.3704	25.252	25.3882
2356	25.2462	25.3641	25.349	25.2426	25.3763
2357	25.2706	25.3661	25.341	25.2666	25.3764
2358	25.3103	25.3581	25.3572	25.3024	25.4091
2359	25.3036	25.3884	25.4056	25.2691	25.4072
2360	25.2472	25.3504	25.3161	25.2949	25.3551
2361	25.284	25.3484	25.3442	25.2651	25.3574
2362	25.2997	25.3638	25.3019	25.2749	25.3367
2363	25.2885	25.4053	25.3427	25.2509	25.4028
2364	25.2814	25.3673	25.3427	25.2458	25.3577
2365	25.2676	25.3845	25.3951	25.2211	25.43
2366	25.2661	25.326	25.3565	25.2711	25.3721
2367	25.2941	25.3673	25.3257	25.2561	25.3718
2368	25.2881	25.367	25.3239	25.2496	25.3724
2369	25.2608	25.3553	25.3369	25.2564	25.4309
2370	25.298	25.3884	25.3934	25.2689	25.3672
2371	25.2955	25.4091	25.3427	25.2373	25.3841
2372	25.2676	25.3691	25.3272	25.234	25.3567
2373	25.2608	25.3531	25.369	25.2714	25.3795
2374	25.2661	25.3605	25.3427	25.2394	25.3794
2375	25.2721	25.3812	25.3431	25.2228	25.4091
2376	25.2794	25.3648	25.3841	25.224	25.361
2377	25.2673	25.3586	25.3424	25.2528	25.4091
2378	25.2729	25.3818	25.3448	25.2317	25.3812
2379	25.2775	25.3664	25.3929	25.2556	25.3882
2380	25.2814	25.3398	25.3357	25.2345	25.3667
2381	25.2914	25.3982	25.3434	25.2323	25.3622
2382	25.2765	25.3544	25.378	25.2847	25.3971
2383	25.284	25.3607	25.369	25.2242	25.4091
2384	25.2876	25.3423	25.3154	25.2604	25.3882
2385	25.2403	25.3795	25.336	25.2358	25.3818
2386	25.2866	25.3428	25.33	25.2402	25.3882
2387	25.2634	25.3588	25.343	25.2317	25.3882
2388	25.2706	25.3999	25.3448	25.2342	25.3667
2389	25.2941	25.366	25.3306	25.2749	25.3616
2390	25.2679	25.3471	25.3448	25.2541	25.3818
2391	25.2933	25.3635	25.3434	25.2477	25.3538
2392	25.3495	25.3661	25.3626	25.2442	25.3724
2393	25.3119	25.3638	25.3427	25.2665	25.4027
2394	25.3119	25.3456	25.3128	25.2509	25.3551
2395	25.3273	25.3667	25.3521	25.248	25.3767
2396	25.2735	25.3741	25.3355	25.2551	25.423
2397	25.2471	25.343	25.3645	25.2772	25.43
2398	25.2661	25.3633	25.3455	25.2814	25.3463
2399	25.2503	25.3772	25.3515	25.2772	25.4444
2400	25.2634	25.3439	25.3437	25.2561	25.3616
2401	25.2982	25.3556	25.3841	25.2146	25.3882
2402	25.3018	25.3633	25.3663	25.2553	25.3764
2403	25.2789	25.3607	25.3596	25.2569	25.4021
2404	25.2692	25.4231	25.3502	25.2405	25.3818
2405	25.307	25.3586	25.3287	25.2342	25.3767
2406	25.2878	25.3371	25.3522	25.2088	25.3785
2407	25.2866	25.3505	25.3219	25.2901	25.3551
2408	25.2933	25.3619	25.3448	25.2274	25.4094
2409	25.2885	25.3875	25.3652	25.2788	25.4091
2410	25.2643	25.3458	25.3565	25.3135	25.3882
2411	25.3071	25.3565	25.3951	25.2329	25.43
2412	25.2735	25.3628	25.336	25.2496	25.3572
2413	25.2735	25.4176	25.3565	25.2877	25.3952
2414	25.2765	25.3293	25.3509	25.2427	25.419
2415	25.307	25.337	25.3434	25.2902	25.3974
2416	25.3084	25.3619	25.3097	25.2484	25.4059
2417	25.3119	25.3565	25.3515	25.2358	25.4035
2418	25.2525	25.3619	25.3558	25.2666	25.3818
2419	25.2679	25.3601	25.3257	25.2598	25.423
2420	25.3018	25.3585	25.3736	25.2811	25.3667
2421	25.2634	25.3775	25.3182	25.2477	25.3631
2422	25.2582	25.383	25.3736	25.253	25.3977
2423	25.2727	25.3619	25.3626	25.2227	25.3588
2424	25.2721	25.3436	25.4075	25.2814	25.3863
2425	25.3223	25.3484	25.3306	25.2671	25.3882
2426	25.3029	25.3586	25.3649	25.2442	25.3672
2427	25.298	25.3675	25.3547	25.276	25.4027
2428	25.3077	25.4067	25.3662	25.2772	25.4027
2429	25.2735	25.397	25.3327	25.2459	25.3818
2430	25.2608	25.3477	25.3355	25.2509	25.3778
2431	25.2997	25.4086	25.3434	25.2439	25.3821
2432	25.2741	25.3796	25.3287	25.2293	25.3557
2433	25.3002	25.3957	25.3519	25.2604	25.4235
2434	25.2878	25.3836	25.3455	25.2475	25.3764
2435	25.2876	25.348	25.3951	25.2766	25.3724
2436	25.2625	25.3364	25.3755	25.2504	25.3863
2437	25.2735	25.4062	25.3327	25.2326	25.3831
2438	25.297	25.388	25.3645	25.2567	25.3794
2439	25.2862	25.3796	25.3523	25.2738	25.3553
2440	25.307	25.3878	25.3434	25.2389	25.3603
2441	25.2955	25.3785	25.3521	25.2686	25.3884
2442	25.3233	25.3675	25.3545	25.2528	25.3882
2443	25.2679	25.4095	25.3331	25.29	25.4051
2444	25.3203	25.3686	25.3455	25.2678	25.3808
2445	25.2661	25.3681	25.3663	25.2613	25.3748
2446	25.3222	25.4056	25.4271	25.276	25.3742
2447	25.3068	25.3586	25.3736	25.2814	25.361
2448	25.267	25.3539	25.3331	25.2556	25.3825
2449	25.2885	25.3845	25.333	25.2509	25.4307
2450	25.3091	25.3556	25.3663	25.3268	25.419
2451	25.3071	25.4134	25.3584	25.2338	25.3794
2452	25.2814	25.3665	25.4094	25.2506	25.4094
2453	25.2608	25.3884	25.3448	25.2564	25.3672
2454	25.3018	25.3845	25.3841	25.2575	25.3971
2455	25.2661	25.4166	25.3434	25.2569	25.3672
2456	25.294	25.3607	25.3863	25.2991	25.3599
2457	25.3274	25.3976	25.3663	25.2504	25.4094
2458	25.3091	25.3847	25.4196	25.2439	25.3764
2459	25.2876	25.3637	25.3455	25.2454	25.395
2460	25.2812	25.4025	25.3643	25.2974	25.3555
2461	25.2955	25.3745	25.369	25.2389	25.3866
2462	25.2878	25.3456	25.3455	25.2352	25.4091
2463	25.3206	25.3637	25.3526	25.2484	25.3741
2464	25.2833	25.4234	25.3584	25.26	25.4205
2465	25.3542	25.404	25.3434	25.2569	25.3995
2466	25.2709	25.4231	25.3515	25.2536	25.3882
2467	25.2814	25.3581	25.369	25.2706	25.3996
2468	25.2841	25.3995	25.3626	25.2504	25.3957
2469	25.3036	25.3966	25.3539	25.2901	25.4027
2470	25.2657	25.3673	25.3662	25.2764	25.3831
2471	25.3036	25.3875	25.3357	25.265	25.3764
2472	25.2816	25.3455	25.33	25.2613	25.3812
2473	25.2705	25.3884	25.3521	25.2991	25.4051
2474	25.2866	25.3647	25.3584	25.265	25.452
2475	25.3017	25.4053	25.3859	25.2665	25.3553
2476	25.3352	25.3884	25.3448	25.2636	25.3674
2477	25.3018	25.3665	25.3576	25.2484	25.3655
2478	25.3336	25.3579	25.3545	25.2637	25.4091
2479	25.3103	25.3686	25.3327	25.2423	25.4094
2480	25.3119	25.388	25.3547	25.2528	25.3957
2481	25.3528	25.3714	25.3736	25.229	25.3977
2482	25.2823	25.3618	25.3663	25.2269	25.4237
2483	25.2608	25.3884	25.341	25.2814	25.3767
2484	25.2814	25.4056	25.3521	25.2553	25.3736
2485	25.3289	25.3769	25.3542	25.2974	25.3809
2486	25.2945	25.3619	25.3643	25.2731	25.385
2487	25.2881	25.3884	25.3143	25.2976	25.4028
2488	25.2582	25.3845	25.3122	25.2772	25.3866
2489	25.316	25.388	25.3521	25.2686	25.3818
2490	25.3479	25.4102	25.4074	25.2764	25.3778
2491	25.3131	25.3986	25.3521	25.244	25.3988
2492	25.3154	25.3816	25.3572	25.2766	25.4091
2493	25.2794	25.3607	25.3879	25.2346	25.4041
2494	25.3046	25.3845	25.338	25.2671	25.4648
2495	25.3298	25.3968	25.3638	25.2439	25.3939
2496	25.2933	25.3796	25.3584	25.2329	25.3882
2497	25.3167	25.3775	25.3431	25.2814	25.3672
2498	25.2706	25.3875	25.3652	25.2992	25.419
2499	25.3046	25.4261	25.3738	25.2716	25.3818
2500	25.2861	25.358	25.341	25.2814	25.3616
2501	25.2878	25.3796	25.3455	25.2847	25.3882
2502	25.2735	25.3498	25.369	25.3198	25.3818
2503	25.3274	25.3635	25.3355	25.2981	25.4402
2504	25.3146	25.395	25.3521	25.2716	25.3667
2505	25.2941	25.3443	25.3451	25.2386	25.3794
2506	25.316	25.3884	25.341	25.2991	25.4091
2507	25.3167	25.3424	25.3999	25.2651	25.3718
2508	25.3242	25.3845	25.3369	25.2509	25.4235
2509	25.2814	25.3661	25.3431	25.2465	25.4059
2510	25.2792	25.4105	25.3355	25.2528	25.3616
2511	25.283	25.3586	25.3508	25.2485	25.3818
2512	25.2862	25.3816	25.3551	25.2287	25.3818
2513	25.2706	25.3667	25.3863	25.276	25.3818
2514	25.3082	25.3546	25.3863	25.2746	25.3976
2515	25.2881	25.4006	25.3455	25.2485	25.419
2516	25.2878	25.374	25.386	25.2509	25.4059
2517	25.3095	25.4424	25.3736	25.2358	25.3761
2518	25.2913	25.4314	25.3431	25.2651	25.3616
2519	25.2941	25.3686	25.3638	25.2553	25.3785
2520	25.3119	25.3845	25.367	25.248	25.4235
2521	25.2486	25.3619	25.3521	25.2336	25.3609
