numer ramki	temp_defekt_srednica10mm_glebokosc0,3mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1016	25.2418	25.2895	25.265	25.1424	26.2681
1017	25.1806	25.252	25.2584	25.1619	26.3413
1018	25.1921	25.2353	25.2497	25.1889	26.2685
1019	25.218	25.2375	25.2287	25.1615	26.2868
1020	25.2048	25.3063	25.2018	25.1866	26.29
1021	25.2386	25.2581	25.2797	25.2006	26.3006
1022	25.1864	25.3105	25.2485	25.1954	26.2599
1023	25.2128	25.2486	25.2222	25.1516	26.2802
1024	25.2301	25.2679	25.2477	25.1486	26.2308
1025	25.196	25.2787	25.2374	25.1709	26.2831
1026	25.1974	25.2821	25.2442	25.1516	26.3003
1027	25.2055	25.2581	25.2619	25.1405	26.2462
1028	25.2592	25.2835	25.2328	25.1392	26.29
1029	25.196	25.2699	25.2629	25.1602	26.3035
1030	25.2469	25.2414	25.2619	25.1323	26.2889
1031	25.1931	25.2814	25.2752	25.1446	26.2599
1032	25.2222	25.3276	25.2688	25.1698	26.2692
1033	25.1887	25.2481	25.2377	25.1497	26.2868
1034	25.1818	25.284	25.2677	25.1795	26.2802
1035	25.2087	25.2472	25.2262	25.1693	26.2626
1036	25.218	25.2454	25.241	25.1458	26.2802
1037	25.2519	25.279	25.2408	25.1634	26.2626
1038	25.1674	25.2486	25.244	25.1659	26.2392
1039	25.2054	25.2578	25.224	25.1674	26.2895
1040	25.2498	25.2696	25.2546	25.1865	26.2626
1041	25.1812	25.2972	25.2287	25.154	26.2217
1042	25.2015	25.2855	25.2328	25.1771	26.2191
1043	25.1847	25.2458	25.2619	25.1698	26.2082
1044	25.1839	25.2581	25.2602	25.1659	26.2055
1045	25.2298	25.2598	25.2584	25.1674	26.2802
1046	25.1921	25.2898	25.2287	25.1871	26.2259
1047	25.1817	25.256	25.2619	25.1615	26.1852
1048	25.1974	25.2355	25.2418	25.1585	26.2599
1049	25.1904	25.2634	25.2684	25.1771	26.2596
1050	25.218	25.2481	25.283	25.1698	26.2188
1051	25.1968	25.2697	25.2811	25.1693	26.2599
1052	25.2005	25.2675	25.283	25.1615	26.2191
1053	25.2314	25.2675	25.2824	25.1511	26.1879
1054	25.1798	25.3193	25.2477	25.1473	26.1669
1055	25.1767	25.3209	25.2584	25.1811	26.1808
1056	25.2055	25.279	25.267	25.1532	26.2065
1057	25.2127	25.2765	25.2593	25.175	26.2395
1058	25.1726	25.2766	25.2689	25.1405	26.2599
1059	25.2345	25.2481	25.2197	25.1684	26.2012
1060	25.1934	25.3009	25.214	25.1605	26.2191
1061	25.2087	25.2765	25.2054	25.2165	26.2217
1062	25.2222	25.2562	25.2168	25.1734	26.2012
1063	25.2262	25.2492	25.219	25.1634	26.1901
1064	25.2055	25.3033	25.2115	25.1575	26.2065
1065	25.2048	25.252	25.2689	25.1553	26.1969
1066	25.218	25.2592	25.2619	25.1405	26.1901
1067	25.2055	25.2414	25.2283	25.1602	26.1987
1068	25.1848	25.2802	25.239	25.194	26.1472
1069	25.2197	25.3105	25.2307	25.1364	26.2191
1070	25.1762	25.2562	25.2494	25.1487	26.2012
1071	25.2287	25.2622	25.2547	25.1684	26.1879
1072	25.1877	25.2274	25.2362	25.1634	26.2261
1073	25.1867	25.256	25.2408	25.2119	26.1375
1074	25.205	25.3376	25.2504	25.1639	26.1579
1075	25.2175	25.2765	25.2598	25.1591	26.1663
1076	25.2469	25.2528	25.2402	25.1634	26.1579
1077	25.2059	25.2525	25.2477	25.1392	26.1648
1078	25.1989	25.2596	25.2118	25.1634	26.2012
1079	25.2128	25.3139	25.2653	25.1487	26.1783
1080	25.1935	25.2435	25.2417	25.1405	26.1648
1081	25.1611	25.2552	25.2489	25.1326	26.1808
1082	25.2294	25.2777	25.223	25.1342	26.1398
1083	25.1867	25.2459	25.2797	25.1615	26.1398
1084	25.2418	25.2503	25.2619	25.1464	26.2191
1085	25.188	25.2536	25.2499	25.1336	26.1655
1086	25.1852	25.2814	25.2408	25.1655	26.1472
1087	25.1847	25.2732	25.2442	25.1602	26.0861
1088	25.1931	25.2247	25.2106	25.1615	26.1241
1089	25.1904	25.2692	25.2229	25.1395	26.129
1090	25.1668	25.2486	25.2229	25.1825	26.1398
1091	25.2254	25.252	25.2613	25.1954	26.0988
1092	25.2055	25.2697	25.2602	25.1946	26.1579
1093	25.2109	25.2401	25.2824	25.2021	26.0902
1094	25.1841	25.2902	25.2211	25.1655	26.1086
1095	25.1974	25.2581	25.2629	25.1634	26.1372
1096	25.1853	25.2995	25.2408	25.1447	26.1603
1097	25.2074	25.2518	25.223	25.2074	26.1398
1098	25.2173	25.2492	25.2229	25.1405	26.1783
1099	25.1968	25.2824	25.1953	25.1615	26.1375
1100	25.2101	25.2421	25.2519	25.1763	26.1168
1101	25.2378	25.2777	25.283	25.1661	26.1193
1102	25.2335	25.2659	25.2277	25.1825	26.0665
1103	25.1966	25.2726	25.2613	25.1409	26.1375
1104	25.1974	25.233	25.2278	25.1405	26.1372
1105	25.1812	25.2518	25.2689	25.1917	26.1372
1106	25.1606	25.2389	25.2082	25.1927	26.1579
1107	25.2055	25.2431	25.2477	25.1895	26.1398
1108	25.1658	25.2723	25.2351	25.1707	26.1171
1109	25.199	25.2825	25.211	25.1424	26.1065
1110	25.2087	25.2472	25.2405	25.1866	26.1185
1111	25.188	25.2444	25.2211	25.1405	26.0964
1112	25.2167	25.2579	25.255	25.1392	26.0882
1113	25.1877	25.2902	25.2408	25.1619	26.0801
1114	25.1923	25.2938	25.2362	25.1866	26.0847
1115	25.1905	25.2786	25.2457	25.1615	26.1193
1116	25.2386	25.3105	25.224	25.1392	26.1375
1117	25.2005	25.2679	25.2266	25.151	26.0775
1118	25.2095	25.2458	25.1979	25.138	26.1171
1119	25.1806	25.279	25.2613	25.1763	26.0988
1120	25.2538	25.2401	25.2287	25.1699	26.0834
1121	25.218	25.2454	25.2177	25.2094	26.0967
1122	25.2048	25.3063	25.2402	25.1518	26.1244
1123	25.1974	25.3003	25.2587	25.1706	26.1086
1124	25.1888	25.219	25.3278	25.1464	26.0578
1125	25.1698	25.2914	25.2477	25.1698	26.0578
1126	25.2055	25.2536	25.2283	25.1532	26.076
1127	25.2386	25.2665	25.2192	25.1884	26.1268
1128	25.1641	25.2765	25.2442	25.1856	26.0627
1129	25.1682	25.2694	25.2287	25.1895	26.1005
1130	25.2211	25.2783	25.2408	25.1239	26.1445
1131	25.2012	25.2701	25.2653	25.1764	26.0783
1132	25.2004	25.2895	25.2278	25.1458	26.0783
1133	25.1934	25.2828	25.2293	25.1525	26.1005
1134	25.1709	25.2397	25.1956	25.1195	26.0491
1135	25.2127	25.2559	25.241	25.1696	26.121
1136	25.1968	25.2732	25.2489	25.2243	26.1375
1137	25.2127	25.274	25.2645	25.1698	26.0967
1138	25.1845	25.2585	25.2688	25.1802	26.0967
1139	25.1575	25.2697	25.2405	25.1392	26.0436
1140	25.2373	25.2571	25.2017	25.2264	26.0558
1141	25.1762	25.2732	25.2619	25.1615	26.076
1142	25.1847	25.2726	25.2408	25.1634	26.0657
1143	25.1974	25.2933	25.2504	25.1553	26.0943
1144	25.2386	25.2993	25.2619	25.1634	26.076
1145	25.1877	25.2898	25.2408	25.1674	26.057
1146	25.1968	25.2901	25.2328	25.1684	26.0474
1147	25.2072	25.2603	25.2293	25.1611	26.0391
1148	25.1812	25.3105	25.2504	25.1447	26.0453
1149	25.2127	25.2666	25.2293	25.1773	26.0391
1150	25.196	25.2528	25.2024	25.1844	26.0763
1151	25.218	25.2688	25.2388	25.1975	26.0641
1152	25.1767	25.2503	25.209	25.1615	26.0558
1153	25.1841	25.2619	25.2408	25.1473	26.0064
1154	25.196	25.2898	25.2477	25.1524	26.0372
1155	25.2314	25.2902	25.2192	25.1948	26.016
1156	25.1767	25.2375	25.2377	25.1825	26.0783
1157	25.2055	25.274	25.2613	25.1741	26.0596
1158	25.2294	25.2573	25.234	25.1294	26.0421
1159	25.2254	25.2634	25.2634	25.1634	26.0558
1160	25.2004	25.2864	25.2425	25.1765	26.0578
1161	25.1798	25.2723	25.254	25.1773	26.025
1162	25.218	25.2659	25.2301	25.1735	26.0351
1163	25.1841	25.2814	25.2556	25.14	26.0372
1164	25.2307	25.2634	25.2477	25.1552	26.0167
1165	25.2314	25.2766	25.2823	25.1447	26.0426
1166	25.1763	25.2765	25.2377	25.1487	26.0167
1167	25.218	25.2622	25.2547	25.1591	26.0149
1168	25.2136	25.2363	25.2151	25.1553	26.0187
1169	25.1974	25.2708	25.2253	25.1447	25.9601
1170	25.2048	25.252	25.2	25.1909	26.0149
1171	25.2175	25.2619	25.2374	25.1496	26.0763
1172	25.2127	25.2443	25.2197	25.2054	26.0009
1173	25.2109	25.274	25.254	25.1795	26.0167
1174	25.1698	25.2492	25.2166	25.1342	26.0578
1175	25.1923	25.2353	25.2477	25.1405	25.9962
1176	25.2152	25.2665	25.2432	25.1214	26.0149
1177	25.1904	25.2902	25.2278	25.1464	26.0046
1178	25.2592	25.256	25.2455	25.134	26.0149
1179	25.188	25.2486	25.2328	25.1497	25.975
1180	25.2087	25.2486	25.2277	25.1409	26.0149
1181	25.1847	25.2885	25.2326	25.1844	25.9873
1182	25.1767	25.2849	25.2408	25.1684	26.0046
1183	25.1767	25.3003	25.2328	25.1655	25.9842
1184	25.1974	25.2692	25.2405	25.1473	26.025
1185	25.2313	25.2536	25.2584	25.1487	25.9818
1186	25.1716	25.2458	25.239	25.1473	25.9945
1187	25.2105	25.2528	25.255	25.1392	26.0065
1188	25.1968	25.2965	25.2266	25.1473	26.0434
1189	25.1888	25.2622	25.2619	25.1405	25.9533
1190	25.2012	25.2866	25.2714	25.1825	25.9737
1191	25.2087	25.2313	25.2362	25.1195	25.9842
1192	25.1921	25.2622	25.2335	25.1548	26.0046
1193	25.167	25.2472	25.2619	25.1773	25.9942
1194	25.1902	25.2787	25.2619	25.132	25.9614
1195	25.2152	25.2454	25.2374	25.1698	26.0046
1196	25.2087	25.2679	25.244	25.1529	25.9656
1197	25.196	25.2486	25.2619	25.1634	25.9667
1198	25.2332	25.2765	25.2078	25.172	25.9814
1199	25.1769	25.2372	25.2434	25.1602	25.9545
1200	25.2262	25.307	25.224	25.1801	25.9533
1201	25.1716	25.2697	25.2677	25.1553	25.9433
1202	25.1934	25.2692	25.2381	25.1615	25.9842
1203	25.2109	25.2942	25.2166	25.1051	25.9331
1204	25.1767	25.2726	25.2653	25.1237	25.9545
1205	25.1929	25.2248	25.2613	25.145	26.0009
1206	25.2084	25.2585	25.2494	25.156	25.9255
1207	25.2059	25.2758	25.2283	25.1426	25.9814
1208	25.1806	25.2581	25.2192	25.1602	25.9345
1209	25.1899	25.3009	25.234	25.1446	26.0354
1210	25.1478	25.262	25.2362	25.1446	26.0009
1211	25.1798	25.2386	25.2224	25.1615	26.0354
1212	25.1974	25.2472	25.241	25.1487	25.9814
1213	25.2012	25.274	25.2689	25.134	25.9406
1214	25.1902	25.2454	25.2018	25.1505	25.9551
1215	25.1812	25.2429	25.223	25.1446	25.974
1216	25.2054	25.274	25.1987	25.1235	25.974
1217	25.188	25.2237	25.2465	25.1553	25.9025
1218	25.2055	25.2472	25.2408	25.1409	25.9962
1219	25.1812	25.2649	25.2613	25.1321	25.9461
1220	25.1561	25.2492	25.2377	25.1392	25.9334
1221	25.177	25.2195	25.2408	25.1326	25.9203
1222	25.1841	25.2766	25.2494	25.187	25.9433
1223	25.2197	25.2642	25.2287	25.1615	25.914
1224	25.1693	25.2665	25.2293	25.1287	25.9408
1225	25.1847	25.2454	25.2335	25.1562	25.9203
1226	25.2055	25.2389	25.2024	25.1505	25.8998
1227	25.1754	25.2315	25.2689	25.1634	25.9203
1228	25.2025	25.2417	25.2593	25.1865	25.9406
1229	25.197	25.2266	25.3041	25.1237	25.9452
1230	25.2054	25.2492	25.2277	25.138	25.9229
1231	25.1904	25.2443	25.2621	25.2031	25.9248
1232	25.2055	25.2414	25.2211	25.1693	25.9536
1233	25.1798	25.262	25.2489	25.151	25.8934
1234	25.2087	25.2518	25.2095	25.1352	25.9229
1235	25.1762	25.2596	25.2797	25.1684	25.9842
1236	25.1904	25.2568	25.2613	25.1343	25.9041
1237	25.1769	25.2619	25.2423	25.1763	25.9345
1238	25.1847	25.2619	25.2326	25.1844	25.914
1239	25.1812	25.2279	25.2266	25.1342	25.9126
1240	25.1716	25.2313	25.2402	25.1496	25.9229
1241	25.2341	25.3131	25.2541	25.1342	25.919
1242	25.2054	25.2389	25.2151	25.1611	25.9162
1243	25.1767	25.2552	25.2477	25.1709	25.9248
1244	25.2127	25.2571	25.2054	25.1634	25.9612
1245	25.1762	25.2391	25.1906	25.1575	25.8934
1246	25.1657	25.2608	25.1989	25.1681	25.9536
1247	25.1921	25.2286	25.2711	25.1497	25.9185
1248	25.1974	25.2608	25.2613	25.1634	25.9043
1249	25.177	25.2289	25.2629	25.1602	25.8689
1250	25.2055	25.2579	25.2	25.1983	25.882
1251	25.2055	25.2425	25.2116	25.1262	25.8523
1252	25.1877	25.2429	25.2402	25.1634	25.9343
1253	25.177	25.2629	25.2477	25.1487	25.8838
1254	25.1697	25.2286	25.2197	25.1771	25.9328
1255	25.1646	25.2619	25.2619	25.1306	25.8616
1256	25.1841	25.252	25.2111	25.1304	25.8918
1257	25.1641	25.2581	25.2408	25.1414	25.8921
1258	25.182	25.2726	25.211	25.1811	25.8994
1259	25.2012	25.2945	25.2288	25.1289	25.8929
1260	25.2017	25.2579	25.2632	25.13	25.8934
1261	25.1902	25.238	25.2177	25.1602	25.8994
1262	25.1867	25.2401	25.2197	25.1392	25.9331
1263	25.2167	25.2786	25.2418	25.1844	25.9126
1264	25.1767	25.2492	25.2197	25.1602	25.882
1265	25.1767	25.2552	25.2794	25.1299	25.9345
1266	25.1716	25.2389	25.22	25.1562	25.8929
1267	25.2087	25.252	25.2197	25.187	25.914
1268	25.1812	25.2363	25.2266	25.1223	25.8511
1269	25.1767	25.2585	25.244	25.1615	25.9229
1270	25.2055	25.2552	25.2091	25.1699	25.8752
1271	25.1716	25.265	25.2377	25.1405	25.8921
1272	25.2294	25.2378	25.2219	25.1112	25.8787
1273	25.1798	25.2454	25.2115	25.1464	25.8522
1274	25.1887	25.253	25.2126	25.187	25.8522
1275	25.218	25.2495	25.2312	25.1352	25.8511
1276	25.2255	25.2557	25.2442	25.1374	25.8111
1277	25.1806	25.2454	25.2308	25.1262	25.8411
1278	25.1634	25.2692	25.2634	25.1233	25.8616
1279	25.1716	25.2581	25.2477	25.1392	25.8317
1280	25.1767	25.2585	25.2647	25.156	25.8522
1281	25.1814	25.2766	25.2423	25.1392	25.8934
1282	25.2017	25.2562	25.2538	25.1495	25.8716
1283	25.151	25.2787	25.2402	25.1262	25.8522
1284	25.1688	25.2559	25.2689	25.1131	25.8522
1285	25.1847	25.2389	25.2266	25.1392	25.8175
1286	25.1974	25.2619	25.234	25.1773	25.9331
1287	25.2222	25.2619	25.2228	25.1321	25.8587
1288	25.1974	25.2495	25.2823	25.1698	25.8341
1289	25.2211	25.2414	25.2377	25.1235	25.836
1290	25.1555	25.2318	25.2335	25.1287	25.8317
1291	25.1657	25.2168	25.2118	25.1615	25.8384
1292	25.1968	25.2536	25.2408	25.1763	25.8522
1293	25.1693	25.2287	25.2499	25.1273	25.8713
1294	25.1867	25.2536	25.2066	25.1554	25.8384
1295	25.1436	25.2492	25.214	25.1447	25.8175
1296	25.1767	25.2596	25.2701	25.1214	25.8303
1297	25.1641	25.2406	25.2477	25.1405	25.8303
1298	25.2048	25.2472	25.2096	25.1392	25.9328
1299	25.2111	25.2414	25.2377	25.1906	25.8429
1300	25.2335	25.2389	25.2823	25.1535	25.8303
1301	25.1782	25.2696	25.2408	25.1681	25.8111
1302	25.188	25.2401	25.283	25.1575	25.8106
1303	25.1899	25.3135	25.2197	25.1559	25.8518
1304	25.18	25.2585	25.2329	25.1684	25.8019
1305	25.197	25.274	25.2477	25.1287	25.8168
1306	25.1767	25.256	25.2177	25.1681	25.8098
1307	25.218	25.2814	25.2293	25.1801	25.8168
1308	25.1642	25.2697	25.2266	25.1551	25.818
1309	25.2291	25.2252	25.2192	25.138	25.7901
1310	25.1974	25.2765	25.2229	25.1487	25.8017
1311	25.1888	25.2901	25.2329	25.1553	25.8728
1312	25.2055	25.2552	25.2253	25.13	25.8207
1313	25.1767	25.2425	25.2013	25.1615	25.7798
1314	25.1717	25.2195	25.2293	25.1374	25.7893
1315	25.1646	25.2428	25.2166	25.1405	25.8002
1316	25.179	25.2659	25.2408	25.1517	25.8303
1317	25.2072	25.2726	25.2388	25.1763	25.7905
1318	25.1688	25.2634	25.2065	25.1304	25.8168
1319	25.196	25.2559	25.2072	25.1447	25.8153
1320	25.1634	25.2723	25.2124	25.1275	25.8002
1321	25.1606	25.2938	25.214	25.132	25.7905
1322	25.1845	25.252	25.2151	25.1763	25.818
1323	25.2055	25.2692	25.2221	25.1698	25.8106
1324	25.2386	25.2559	25.2067	25.2244	25.7906
1325	25.1674	25.2375	25.2293	25.1284	25.8111
1326	25.1716	25.2067	25.1899	25.1254	25.8572
1327	25.218	25.2353	25.2442	25.1195	25.7688
1328	25.1688	25.2688	25.244	25.1532	25.7906
1329	25.1732	25.2487	25.2116	25.1659	25.781
1330	25.2175	25.2414	25.2442	25.1405	25.8224
1331	25.1521	25.2208	25.2166	25.1299	25.7896
1332	25.1967	25.252	25.2402	25.1214	25.8002
1333	25.2005	25.2386	25.2197	25.1446	25.777
1334	25.1974	25.2313	25.2402	25.1825	25.7695
1335	25.207	25.2274	25.2408	25.1473	25.781
1336	25.1874	25.2608	25.2277	25.1602	25.7755
1337	25.1989	25.2386	25.2402	25.1518	25.7548
1338	25.1698	25.2322	25.2335	25.1447	25.7764
1339	25.1968	25.233	25.244	25.1698	25.7698
1340	25.1698	25.2797	25.2322	25.1825	25.769
1341	25.1894	25.2435	25.2408	25.1374	25.7804
1342	25.1974	25.2315	25.2054	25.1446	25.7388
1343	25.1606	25.2331	25.2408	25.1169	25.774
1344	25.1716	25.2458	25.2374	25.1405	25.7893
1345	25.218	25.2696	25.2494	25.1693	25.797
1346	25.196	25.2386	25.2018	25.1299	25.7798
1347	25.1989	25.241	25.2166	25.1289	25.7814
1348	25.1547	25.2661	25.2499	25.1554	25.7591
1349	25.164	25.2814	25.1985	25.1262	25.7688
1350	25.2253	25.2824	25.2402	25.1684	25.7896
1351	25.2111	25.2766	25.2166	25.1602	25.7482
1352	25.1814	25.2431	25.2423	25.1487	25.8101
1353	25.1847	25.2622	25.2602	25.1844	25.777
1354	25.2127	25.2608	25.2197	25.1866	25.7695
1355	25.1974	25.3347	25.2442	25.1446	25.7961
1356	25.1867	25.2585	25.224	25.1342	25.7798
1357	25.2386	25.2775	25.2408	25.1405	25.7482
1358	25.1798	25.2356	25.2619	25.1405	25.7286
1359	25.2167	25.284	25.2199	25.1716	25.7905
1360	25.18	25.2444	25.2211	25.1432	25.7905
1361	25.1841	25.2933	25.2287	25.1728	25.7286
1362	25.1975	25.2404	25.2328	25.1464	25.7478
1363	25.1859	25.252	25.2266	25.1343	25.7482
1364	25.1976	25.2454	25.2066	25.1405	25.769
1365	25.1521	25.274	25.2	25.1222	25.7482
1366	25.1661	25.2907	25.2117	25.1195	25.6969
1367	25.2461	25.2059	25.283	25.1321	25.7798
1368	25.2262	25.2536	25.2377	25.1466	25.7698
1369	25.177	25.2486	25.2619	25.1169	25.7485
1370	25.2136	25.2401	25.2328	25.1407	25.7698
1371	25.18	25.238	25.2423	25.119	25.8098
1372	25.1921	25.2486	25.2469	25.1655	25.7388
1373	25.2038	25.2701	25.3008	25.1499	25.7695
1374	25.226	25.2993	25.283	25.1349	25.7489
1375	25.1782	25.2726	25.2499	25.1825	25.7593
1376	25.1974	25.2559	25.2222	25.1516	25.7388
1377	25.177	25.2525	25.2236	25.1497	25.708
1378	25.1698	25.274	25.2253	25.1763	25.7327
1379	25.205	25.2454	25.2197	25.1342	25.7352
1380	25.2291	25.2562	25.2362	25.1659	25.7688
1381	25.1974	25.2401	25.2619	25.1763	25.7286
1382	25.164	25.2579	25.2111	25.1405	25.6978
1383	25.1841	25.2518	25.276	25.1606	25.7519
1384	25.1686	25.2659	25.2197	25.1497	25.7388
1385	25.1974	25.2492	25.2106	25.1562	25.7495
1386	25.1974	25.2322	25.2598	25.1487	25.728
1387	25.1806	25.2208	25.21	25.1405	25.708
1388	25.1974	25.2825	25.1985	25.1975	25.6969
1389	25.1681	25.2634	25.2199	25.1284	25.8019
1390	25.1931	25.2414	25.2489	25.1469	25.7798
1391	25.1798	25.2723	25.2619	25.1917	25.7896
1392	25.2127	25.2429	25.2653	25.1405	25.7074
1393	25.1763	25.2389	25.2499	25.1433	25.6927
1394	25.1716	25.2287	25.2118	25.1342	25.708
1395	25.1847	25.2726	25.2082	25.1349	25.7725
1396	25.1782	25.2825	25.2197	25.1424	25.6773
1397	25.2048	25.2765	25.2377	25.143	25.7327
1398	25.1847	25.2536	25.2408	25.1602	25.7352
1399	25.1905	25.2428	25.2266	25.1112	25.6866
1400	25.1847	25.2149	25.1981	25.1446	25.6858
1401	25.1754	25.2856	25.2193	25.1487	25.7043
1402	25.218	25.2492	25.2197	25.154	25.769
1403	25.2004	25.2375	25.2011	25.187	25.6873
1404	25.164	25.279	25.2115	25.1299	25.712
1405	25.1754	25.2696	25.2408	25.156	25.7485
1406	25.2486	25.302	25.2266	25.1195	25.728
1407	25.2072	25.2286	25.2619	25.1304	25.7283
1408	25.1888	25.2355	25.2124	25.1289	25.7199
1409	25.1767	25.2372	25.2266	25.1395	25.6878
1410	25.2094	25.2126	25.2266	25.1314	25.671
1411	25.1726	25.2697	25.2587	25.1444	25.7077
1412	25.1668	25.2208	25.2067	25.1237	25.6788
1413	25.1974	25.2417	25.2177	25.2082	25.7156
1414	25.1894	25.2536	25.2388	25.1696	25.708
1415	25.188	25.2701	25.1871	25.1634	25.7127
1416	25.1767	25.2414	25.2253	25.1342	25.6951
1417	25.196	25.274	25.1967	25.1106	25.6665
1418	25.1427	25.252	25.2131	25.1655	25.7108
1419	25.1921	25.2486	25.2619	25.1516	25.7071
1420	25.1845	25.3178	25.2211	25.1669	25.7199
1421	25.1905	25.2559	25.2	25.1131	25.777
1422	25.2313	25.2622	25.2054	25.1433	25.6837
1423	25.2048	25.2642	25.2423	25.1615	25.694
1424	25.1806	25.238	25.2408	25.1795	25.6762
1425	25.2424	25.2692	25.2072	25.1199	25.708
1426	25.2017	25.2365	25.2619	25.1469	25.672
1427	25.1847	25.2428	25.2619	25.1223	25.7199
1428	25.2087	25.2113	25.2405	25.1374	25.6869
1429	25.1761	25.2814	25.2288	25.1306	25.6871
1430	25.1642	25.2351	25.2166	25.1865	25.6869
1431	25.1847	25.2372	25.2193	25.1647	25.6873
1432	25.1767	25.2495	25.2177	25.1487	25.7183
1433	25.1967	25.215	25.241	25.1235	25.6873
1434	25.2004	25.2417	25.2266	25.1634	25.7183
1435	25.1877	25.2787	25.2096	25.156	25.7134
1436	25.1847	25.2389	25.2377	25.1496	25.6858
1437	25.1726	25.2472	25.1997	25.2094	25.6866
1438	25.1847	25.2428	25.2124	25.1813	25.6927
1439	25.2004	25.2559	25.2017	25.1763	25.728
1440	25.1812	25.2692	25.2504	25.156	25.6871
1441	25.1491	25.2535	25.241	25.1276	25.728
1442	25.188	25.2375	25.2644	25.1735	25.6458
1443	25.1904	25.2622	25.2192	25.1615	25.7495
1444	25.2152	25.2758	25.2111	25.1634	25.6848
1445	25.1698	25.2313	25.2504	25.1615	25.6869
1446	25.218	25.2365	25.2616	25.1634	25.6866
1447	25.2048	25.2938	25.2857	25.1487	25.7183
1448	25.218	25.2536	25.2312	25.1321	25.728
1449	25.2072	25.2608	25.2412	25.1487	25.6873
1450	25.196	25.2824	25.2619	25.1141	25.6951
1451	25.1877	25.2321	25.2166	25.1698	25.6554
1452	25.1798	25.2045	25.2408	25.1342	25.6568
1453	25.174	25.2287	25.2408	25.1735	25.6672
1454	25.1767	25.2454	25.2504	25.1447	25.6672
1455	25.2006	25.2608	25.2345	25.1602	25.6568
1456	25.2059	25.2726	25.2535	25.2032	25.6513
1457	25.1838	25.2365	25.2131	25.1684	25.6679
1458	25.1967	25.2697	25.2363	25.1294	25.7283
1459	25.2332	25.256	25.2711	25.1405	25.6663
1460	25.1646	25.2443	25.2587	25.1469	25.6528
1461	25.2279	25.2431	25.2192	25.138	25.7074
1462	25.1564	25.3029	25.2082	25.1585	25.6665
1463	25.1845	25.241	25.2402	25.1487	25.6306
1464	25.197	25.2901	25.2283	25.1294	25.6878
1465	25.2017	25.2481	25.2124	25.1447	25.6951
1466	25.2048	25.2425	25.2489	25.1342	25.6569
1467	25.1938	25.2857	25.2266	25.1284	25.646
1468	25.188	25.302	25.2797	25.1447	25.6672
1469	25.1902	25.2488	25.2266	25.1409	25.6869
1470	25.2108	25.2389	25.2197	25.1342	25.6873
1471	25.2055	25.2765	25.2287	25.1615	25.6873
1472	25.164	25.2596	25.2619	25.145	25.6254
1473	25.1841	25.2802	25.2408	25.156	25.6696
1474	25.1765	25.2389	25.2225	25.1634	25.6513
1475	25.1642	25.302	25.2504	25.1802	25.6377
1476	25.1974	25.2629	25.2082	25.1516	25.6978
1477	25.1921	25.2765	25.2197	25.1464	25.6873
1478	25.2084	25.2622	25.2151	25.1615	25.666
1479	25.2108	25.2472	25.2197	25.1615	25.657
1480	25.2211	25.2586	25.2115	25.1825	25.672
1481	25.1561	25.2581	25.2293	25.1395	25.6869
1482	25.1847	25.284	25.2374	25.1707	25.708
1483	25.2222	25.3149	25.2619	25.1802	25.694
1484	25.2211	25.2768	25.2699	25.2304	25.6773
1485	25.1732	25.2289	25.2405	25.1684	25.7071
1486	25.205	25.2619	25.2329	25.1254	25.6746
1487	25.1974	25.2378	25.2402	25.1487	25.6254
1488	25.1974	25.2783	25.234	25.1487	25.6158
1489	25.1867	25.2281	25.2408	25.1954	25.6583
1490	25.218	25.2871	25.214	25.1895	25.6746
1491	25.2262	25.2701	25.2018	25.1538	25.666
1492	25.1761	25.2274	25.2448	25.1405	25.6335
1493	25.1921	25.3336	25.2823	25.151	25.6284
1494	25.1806	25.2552	25.283	25.1484	25.6663
1495	25.2055	25.2634	25.2377	25.1634	25.6568
1496	25.1921	25.2802	25.2307	25.1684	25.6292
1497	25.1763	25.2518	25.2308	25.1538	25.626
1498	25.2005	25.2814	25.2168	25.1865	25.6363
1499	25.2197	25.2495	25.2689	25.1262	25.6583
1500	25.151	25.2414	25.2345	25.1641	25.6568
1501	25.218	25.2518	25.2166	25.1511	25.6321
1502	25.2017	25.2629	25.2408	25.1562	25.6569
1503	25.1923	25.2765	25.2283	25.1684	25.6078
1504	25.1847	25.238	25.223	25.1606	25.6454
1505	25.2127	25.2758	25.2689	25.187	25.6321
1506	25.1974	25.2315	25.2408	25.1316	25.672
1507	25.2272	25.2481	25.2442	25.1532	25.6249
1508	25.2046	25.2659	25.29	25.1342	25.6454
1509	25.1634	25.2723	25.244	25.1487	25.6047
1510	25.1612	25.2428	25.2619	25.176	25.6696
1511	25.1767	25.2458	25.2402	25.1825	25.5908
1512	25.2066	25.3178	25.2377	25.1696	25.6663
1513	25.2128	25.2592	25.214	25.1659	25.6652
1514	25.1847	25.2765	25.255	25.1156	25.6054
1515	25.2222	25.2289	25.2124	25.138	25.6268
1516	25.188	25.2286	25.2402	25.143	25.5685
1517	25.1785	25.2735	25.2619	25.1446	25.6158
1518	25.2084	25.2766	25.2287	25.1484	25.6335
1519	25.2004	25.2486	25.2408	25.2244	25.5848
1520	25.1887	25.2581	25.2124	25.1585	25.5877
1521	25.1841	25.2397	25.1956	25.1342	25.6047
1522	25.18	25.2363	25.2075	25.1602	25.708
