numer ramki	temp_defekt_srednica10mm_glebokosc2mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
2010	25.2413	25.3024	25.2503	25.2272	25.3006
2011	25.2413	25.2851	25.2608	25.2083	25.3222
2012	25.2521	25.3294	25.2913	25.2367	25.3082
2013	25.2769	25.3261	25.2313	25.1929	25.3004
2014	25.243	25.2918	25.3152	25.2212	25.3411
2015	25.2527	25.2987	25.2608	25.177	25.32
2016	25.2331	25.3058	25.2419	25.1728	25.3178
2017	25.2732	25.3244	25.2692	25.2189	25.3166
2018	25.2375	25.3152	25.2802	25.2134	25.3005
2019	25.23	25.3244	25.2764	25.1762	25.3421
2020	25.2538	25.3156	25.2794	25.2054	25.3356
2021	25.2274	25.2819	25.2389	25.2107	25.3007
2022	25.2606	25.3294	25.2386	25.188	25.2916
2023	25.2479	25.2783	25.2692	25.205	25.3491
2024	25.2743	25.3071	25.2699	25.2522	25.3217
2025	25.2543	25.2949	25.2518	25.2018	25.2886
2026	25.2129	25.3024	25.285	25.2177	25.281
2027	25.2129	25.2853	25.2814	25.2152	25.3028
2028	25.2322	25.3053	25.2403	25.1715	25.2847
2029	25.2538	25.3028	25.2947	25.2085	25.3207
2030	25.242	25.3107	25.2529	25.1775	25.3213
2031	25.243	25.3609	25.2843	25.2752	25.2906
2032	25.2387	25.309	25.2878	25.2211	25.2871
2033	25.2334	25.2878	25.2765	25.188	25.3458
2034	25.2353	25.3269	25.2765	25.1977	25.3074
2035	25.2148	25.3324	25.2478	25.2255	25.3207
2036	25.2123	25.3132	25.2706	25.2067	25.3285
2037	25.2252	25.293	25.2802	25.2245	25.3381
2038	25.2358	25.3123	25.2355	25.1798	25.3255
2039	25.2327	25.3191	25.238	25.1981	25.3012
2040	25.2503	25.2995	25.2596	25.1904	25.3009
2041	25.2231	25.2883	25.2709	25.2255	25.3074
2042	25.2438	25.3269	25.2941	25.2108	25.3417
2043	25.2198	25.3335	25.2672	25.2392	25.311
2044	25.2581	25.3201	25.2452	25.1933	25.2879
2045	25.2565	25.2987	25.2608	25.1903	25.3207
2046	25.2152	25.3261	25.2706	25.2059	25.2823
2047	25.2538	25.2997	25.2933	25.1929	25.3131
2048	25.2538	25.3132	25.2856	25.2255	25.3489
2049	25.253	25.3432	25.252	25.1754	25.3285
2050	25.2413	25.3279	25.2509	25.2186	25.2947
2051	25.2413	25.2997	25.2706	25.2023	25.3413
2052	25.2017	25.3269	25.232	25.1946	25.3082
2053	25.236	25.3357	25.2708	25.1954	25.3594
2054	25.2578	25.3294	25.3009	25.2151	25.283
2055	25.2445	25.3024	25.2685	25.2381	25.3014
2056	25.2129	25.2987	25.2706	25.164	25.3207
2057	25.2578	25.2856	25.252	25.1832	25.3089
2058	25.2438	25.293	25.2709	25.1847	25.3406
2059	25.2565	25.309	25.2527	25.2109	25.3207
2060	25.2238	25.2867	25.2822	25.1845	25.298
2061	25.238	25.3414	25.2503	25.2417	25.3006
2062	25.2619	25.3071	25.2692	25.1557	25.3285
2063	25.2238	25.2967	25.2608	25.1862	25.32
2064	25.242	25.2749	25.2582	25.2561	25.3006
2065	25.2215	25.3282	25.2313	25.2109	25.2871
2066	25.2539	25.3201	25.2878	25.1983	25.2944
2067	25.2606	25.3077	25.2481	25.205	25.3119
2068	25.2373	25.3012	25.2706	25.2186	25.2881
2069	25.2504	25.3064	25.2814	25.1981	25.3009
2070	25.2413	25.3132	25.2667	25.1933	25.2879
2071	25.2299	25.2872	25.2458	25.2476	25.3051
2072	25.2413	25.3088	25.25	25.1862	25.3227
2073	25.2555	25.2742	25.2625	25.2085	25.2881
2074	25.2558	25.2909	25.3112	25.1641	25.2632
2075	25.2543	25.2997	25.2679	25.2217	25.282
2076	25.2452	25.3077	25.2794	25.1969	25.3158
2077	25.2298	25.3741	25.2608	25.2054	25.3315
2078	25.212	25.2629	25.2726	25.2138	25.2984
2079	25.2558	25.3071	25.2586	25.184	25.3415
2080	25.2375	25.2956	25.2293	25.1674	25.2871
2081	25.2375	25.3261	25.2419	25.1862	25.2996
2082	25.2504	25.3405	25.3016	25.2314	25.3556
2083	25.2339	25.2793	25.2955	25.2343	25.2879
2084	25.2334	25.2661	25.25	25.1933	25.2847
2085	25.2413	25.2885	25.2498	25.2091	25.3223
2086	25.2129	25.2791	25.2413	25.2343	25.2777
2087	25.2445	25.2947	25.2679	25.2279	25.3004
2088	25.2077	25.3499	25.2525	25.2152	25.3051
2089	25.2375	25.2791	25.2726	25.2023	25.3148
2090	25.2579	25.286	25.2625	25.1935	25.2947
2091	25.2734	25.2929	25.2716	25.2004	25.2879
2092	25.2306	25.3564	25.2417	25.205	25.3255
2093	25.2825	25.309	25.2878	25.1864	25.3415
2094	25.303	25.2962	25.2706	25.2331	25.321
2095	25.2154	25.3464	25.2498	25.2067	25.3168
2096	25.2402	25.2743	25.2606	25.1976	25.2807
2097	25.253	25.2967	25.2828	25.207	25.282
2098	25.2348	25.3049	25.2742	25.1862	25.2813
2099	25.2538	25.2791	25.25	25.1797	25.2879
2100	25.2413	25.3191	25.2409	25.2189	25.2801
2101	25.2375	25.3292	25.2706	25.2387	25.2847
2102	25.2298	25.2791	25.2933	25.1763	25.2996
2103	25.2198	25.2616	25.2443	25.2046	25.3082
2104	25.2413	25.3289	25.298	25.2189	25.3012
2105	25.2521	25.3132	25.3223	25.1748	25.3285
2106	25.2673	25.2832	25.2643	25.1969	25.3411
2107	25.2667	25.312	25.3018	25.1904	25.3033
2108	25.2674	25.2661	25.2454	25.2018	25.2675
2109	25.253	25.2931	25.2705	25.1715	25.3184
2110	25.2651	25.3171	25.2596	25.2229	25.3411
2111	25.2504	25.2956	25.2643	25.1981	25.3148
2112	25.281	25.3167	25.2529	25.1867	25.3323
2113	25.2131	25.2865	25.2765	25.1929	25.3009
2114	25.2585	25.3053	25.2527	25.1641	25.3091
2115	25.2353	25.3333	25.2237	25.2357	25.276
2116	25.2339	25.2787	25.2608	25.2108	25.3227
2117	25.2372	25.3102	25.2592	25.2079	25.3223
2118	25.307	25.2872	25.2518	25.1775	25.2879
2119	25.238	25.2848	25.2814	25.2109	25.3006
2120	25.25	25.2991	25.2625	25.1613	25.3082
2121	25.2325	25.3064	25.283	25.188	25.2977
2122	25.2619	25.2997	25.2726	25.2011	25.3033
2123	25.2452	25.2987	25.3026	25.2138	25.2974
2124	25.2445	25.3063	25.3119	25.1728	25.3285
2125	25.2558	25.3359	25.2814	25.1714	25.3289
2126	25.2094	25.3282	25.2421	25.2007	25.3166
2127	25.3178	25.3005	25.2607	25.1933	25.2618
2128	25.2684	25.3156	25.2634	25.1954	25.298
2129	25.2526	25.3421	25.2941	25.1921	25.3152
2130	25.2298	25.2931	25.2862	25.1864	25.3012
2131	25.2238	25.3053	25.256	25.1845	25.2962
2132	25.2706	25.3107	25.3223	25.2255	25.3006
2133	25.2438	25.2902	25.2503	25.1832	25.2944
2134	25.2531	25.3193	25.298	25.2152	25.3006
2135	25.2713	25.309	25.283	25.2658	25.3148
2136	25.2619	25.2883	25.2422	25.1715	25.3047
2137	25.2334	25.28	25.2391	25.1954	25.2712
2138	25.2452	25.3359	25.2606	25.216	25.3207
2139	25.303	25.3061	25.2685	25.2007	25.3012
2140	25.2619	25.3088	25.2913	25.1832	25.321
2141	25.2344	25.3307	25.3167	25.2144	25.304
2142	25.2413	25.3156	25.3009	25.1887	25.321
2143	25.2317	25.2924	25.2716	25.2207	25.3082
2144	25.2476	25.286	25.298	25.2138	25.321
2145	25.2783	25.312	25.298	25.1803	25.3011
2146	25.2208	25.2953	25.2606	25.2217	25.3082
2147	25.2238	25.3084	25.2765	25.1845	25.304
2148	25.2375	25.3375	25.2794	25.1935	25.3152
2149	25.2353	25.3039	25.265	25.2046	25.3158
2150	25.2585	25.2725	25.2947	25.1748	25.3033
2151	25.2274	25.2885	25.2492	25.2152	25.3213
2152	25.2606	25.3005	25.2536	25.2215	25.3387
2153	25.2325	25.3171	25.2706	25.2085	25.3685
2154	25.2504	25.3053	25.2503	25.2392	25.3089
2155	25.2353	25.286	25.2536	25.2126	25.298
2156	25.2123	25.3152	25.2608	25.1657	25.3006
2157	25.2373	25.3053	25.2534	25.234	25.3009
2158	25.2543	25.2894	25.265	25.2004	25.3293
2159	25.2298	25.2987	25.2723	25.2042	25.3082
2160	25.2112	25.3077	25.2246	25.1754	25.2801
2161	25.2506	25.316	25.2437	25.1777	25.3207
2162	25.2387	25.3227	25.2933	25.2367	25.2996
2163	25.2522	25.3259	25.2607	25.2189	25.3082
2164	25.2353	25.2947	25.2913	25.201	25.2953
2165	25.2238	25.3201	25.2625	25.2343	25.3285
2166	25.2129	25.3134	25.25	25.2004	25.2836
2167	25.2325	25.3201	25.283	25.1933	25.3082
2168	25.2636	25.3132	25.298	25.2217	25.319
2169	25.2825	25.3261	25.3203	25.1754	25.3019
2170	25.2521	25.3167	25.2608	25.1694	25.3007
2171	25.2544	25.3289	25.2706	25.1708	25.3087
2172	25.2353	25.2929	25.2625	25.164	25.321
2173	25.2564	25.3261	25.3119	25.2046	25.3074
2174	25.2756	25.3191	25.2709	25.2189	25.2778
2175	25.2619	25.2997	25.2871	25.216	25.3619
2176	25.2167	25.3395	25.2535	25.2007	25.2743
2177	25.2334	25.3132	25.3071	25.1804	25.3415
2178	25.2558	25.3023	25.2706	25.2217	25.3005
2179	25.243	25.297	25.3077	25.2454	25.2944
2180	25.2375	25.3278	25.2716	25.2422	25.2845
2181	25.2148	25.3175	25.2812	25.1754	25.3091
2182	25.2543	25.2918	25.2607	25.1777	25.2947
2183	25.2763	25.2947	25.2527	25.2083	25.3285
2184	25.3236	25.2997	25.2716	25.2316	25.3178
2185	25.2538	25.3168	25.3223	25.2297	25.2953
2186	25.2543	25.3152	25.2814	25.1883	25.2879
2187	25.2334	25.2897	25.2856	25.201	25.304
2188	25.243	25.3064	25.2898	25.2184	25.3184
2189	25.2944	25.3545	25.2913	25.2067	25.2847
2190	25.2438	25.3123	25.2473	25.174	25.3051
2191	25.2579	25.292	25.2403	25.2138	25.3014
2192	25.2619	25.3168	25.2498	25.2103	25.3033
2193	25.2353	25.316	25.265	25.2152	25.2991
2194	25.238	25.3335	25.2608	25.2046	25.3285
2195	25.2606	25.3033	25.25	25.192	25.3004
2196	25.2538	25.3061	25.3036	25.2728	25.3004
2197	25.283	25.3023	25.297	25.205	25.313
2198	25.2711	25.309	25.2878	25.1983	25.3201
2199	25.2504	25.3005	25.2607	25.205	25.3028
2200	25.2131	25.3171	25.25	25.201	25.2979
2201	25.2325	25.3102	25.2814	25.2279	25.2933
2202	25.2538	25.3464	25.2483	25.1983	25.3152
2203	25.2619	25.2987	25.2822	25.2381	25.3004
2204	25.2565	25.2865	25.2716	25.2034	25.3213
2205	25.2452	25.3005	25.2706	25.2003	25.3237
2206	25.2825	25.3077	25.2625	25.1983	25.3255
2207	25.2727	25.3357	25.2486	25.2167	25.3388
2208	25.2619	25.3277	25.2622	25.2272	25.2944
2209	25.2226	25.2872	25.2735	25.2343	25.3207
2210	25.26	25.3353	25.2797	25.2046	25.3082
2211	25.2825	25.3282	25.2573	25.2067	25.283
2212	25.2619	25.2807	25.2814	25.1848	25.2984
2213	25.2579	25.3069	25.2634	25.2026	25.2883
2214	25.2334	25.3071	25.3263	25.2261	25.3033
2215	25.2445	25.309	25.3318	25.2067	25.3198
2216	25.2527	25.286	25.2403	25.1983	25.3556
2217	25.2467	25.3005	25.2313	25.2054	25.3082
2218	25.2651	25.2918	25.2389	25.1775	25.2883
2219	25.2261	25.3047	25.2492	25.2138	25.3526
2220	25.2445	25.3228	25.2429	25.1845	25.2996
2221	25.2709	25.3269	25.2913	25.2134	25.3085
2222	25.2578	25.3049	25.2898	25.2018	25.3006
2223	25.2109	25.2885	25.2706	25.2034	25.2996
2224	25.2606	25.3088	25.3203	25.1867	25.32
2225	25.303	25.3266	25.2529	25.1845	25.2996
2226	25.2486	25.3056	25.2878	25.2252	25.3207
2227	25.2735	25.309	25.2606	25.2083	25.354
2228	25.2129	25.3173	25.2607	25.1933	25.3006
2229	25.2536	25.3227	25.3032	25.1845	25.321
2230	25.253	25.2909	25.3119	25.1834	25.2879
2231	25.2527	25.2947	25.2536	25.2291	25.3692
2232	25.2619	25.3261	25.283	25.2255	25.321
2233	25.2413	25.3201	25.284	25.2176	25.3187
2234	25.2375	25.2997	25.2492	25.1954	25.3323
2235	25.2585	25.3228	25.3242	25.2212	25.3033
2236	25.2536	25.3039	25.2608	25.2314	25.3237
2237	25.3048	25.3335	25.2625	25.2331	25.3213
2238	25.2784	25.3069	25.3325	25.2134	25.3415
2239	25.2769	25.3269	25.2403	25.1862	25.321
2240	25.2657	25.3023	25.2592	25.1935	25.3017
2241	25.2224	25.312	25.2625	25.1929	25.3182
2242	25.2123	25.3005	25.2582	25.2175	25.302
2243	25.2378	25.3152	25.2573	25.2067	25.356
2244	25.2651	25.3153	25.2606	25.2134	25.3183
2245	25.265	25.3028	25.2665	25.2175	25.2994
2246	25.2316	25.3156	25.2409	25.2152	25.321
2247	25.2338	25.309	25.3209	25.2291	25.2847
2248	25.236	25.3053	25.2573	25.1921	25.302
2249	25.2745	25.2866	25.2706	25.2272	25.3387
2250	25.2581	25.3487	25.2706	25.1763	25.3237
2251	25.2578	25.2929	25.2765	25.2392	25.2879
2252	25.2293	25.3191	25.2536	25.1754	25.2886
2253	25.3236	25.3405	25.2805	25.1632	25.2673
2254	25.2792	25.3395	25.2927	25.1904	25.3352
2255	25.258	25.3028	25.2794	25.2067	25.3082
2256	25.2674	25.3024	25.2706	25.2108	25.3005
2257	25.2527	25.3699	25.3081	25.1862	25.3285
2258	25.238	25.3005	25.2878	25.1682	25.3217
2259	25.2134	25.2793	25.2607	25.1797	25.2643
2260	25.2468	25.3294	25.252	25.2245	25.3244
2261	25.2581	25.2953	25.2814	25.2042	25.3006
2262	25.236	25.2848	25.2685	25.1569	25.2947
2263	25.2327	25.3405	25.2492	25.2087	25.3009
2264	25.2154	25.3289	25.2706	25.2392	25.2774
2265	25.2247	25.3168	25.2723	25.2224	25.2774
2266	25.2549	25.3084	25.3075	25.2087	25.3082
2267	25.2224	25.3494	25.283	25.2003	25.321
2268	25.2619	25.2878	25.2525	25.1731	25.3011
2269	25.2445	25.3577	25.2902	25.2186	25.2964
2270	25.2322	25.2839	25.252	25.1777	25.281
2271	25.2261	25.3261	25.2509	25.205	25.3006
2272	25.2445	25.3136	25.2422	25.2497	25.2988
2273	25.2169	25.3123	25.2709	25.1883	25.3006
2274	25.2564	25.2956	25.2608	25.1798	25.2998
2275	25.2619	25.3053	25.2461	25.1715	25.321
2276	25.2322	25.2733	25.2458	25.1828	25.2804
2277	25.2709	25.2791	25.2913	25.1867	25.2807
2278	25.23	25.2962	25.2503	25.196	25.2804
2279	25.2673	25.3077	25.2679	25.1933	25.282
2280	25.2789	25.3023	25.25	25.1724	25.3082
2281	25.2825	25.2857	25.2622	25.1673	25.2801
2282	25.2002	25.3136	25.2592	25.2138	25.2953
2283	25.2506	25.2995	25.2608	25.1834	25.3119
2284	25.2413	25.3307	25.2868	25.1969	25.3082
2285	25.2445	25.3064	25.2403	25.2229	25.2836
2286	25.2359	25.286	25.2403	25.1495	25.2748
2287	25.2047	25.2763	25.3018	25.1983	25.2801
2288	25.2771	25.3171	25.2362	25.2294	25.302
2289	25.2358	25.2997	25.2667	25.2252	25.3158
2290	25.2358	25.2947	25.2933	25.2573	25.2758
2291	25.2445	25.3053	25.2709	25.1832	25.2879
2292	25.2858	25.2962	25.2419	25.2011	25.2801
2293	25.2009	25.2616	25.2622	25.2134	25.2962
2294	25.2531	25.3275	25.2573	25.2067	25.3119
2295	25.2298	25.3073	25.289	25.1908	25.2801
2296	25.2606	25.2865	25.2933	25.1775	25.3496
2297	25.2531	25.3088	25.2726	25.2107	25.2879
2298	25.2636	25.2793	25.2492	25.2367	25.2897
2299	25.2547	25.2834	25.2608	25.188	25.2953
2300	25.2521	25.3123	25.2573	25.1699	25.279
2301	25.2316	25.2885	25.2868	25.2004	25.2962
2302	25.2402	25.3191	25.2905	25.1862	25.3014
2303	25.2374	25.2987	25.2757	25.1762	25.302
2304	25.242	25.2947	25.2527	25.234	25.302
2305	25.23	25.3076	25.2246	25.1742	25.283
2306	25.2581	25.3132	25.2685	25.2067	25.2807
2307	25.1943	25.3053	25.2699	25.1694	25.2984
2308	25.2413	25.3227	25.2706	25.1682	25.2766
2309	25.2585	25.2929	25.2996	25.2067	25.2667
2310	25.3182	25.3335	25.3055	25.1904	25.2924
2311	25.2343	25.2856	25.2298	25.184	25.2681
2312	25.238	25.3534	25.2735	25.1862	25.3178
2313	25.2445	25.3129	25.2608	25.1902	25.3006
2314	25.2334	25.3168	25.2706	25.1804	25.2879
2315	25.2327	25.2791	25.2503	25.1969	25.2792
2316	25.2238	25.3023	25.2941	25.1929	25.3201
2317	25.2198	25.2902	25.2726	25.2381	25.3415
2318	25.2526	25.2896	25.2452	25.2316	25.302
2319	25.2375	25.3171	25.2812	25.1845	25.28
2320	25.2452	25.2878	25.2914	25.174	25.2807
2321	25.2619	25.3053	25.2492	25.1981	25.2879
2322	25.2578	25.3379	25.2692	25.1954	25.2823
2323	25.2581	25.2997	25.2775	25.1981	25.3285
2324	25.2334	25.3084	25.2518	25.1929	25.3051
2325	25.2735	25.3115	25.2478	25.1883	25.2879
2326	25.2825	25.2851	25.2422	25.1541	25.2675
2327	25.2968	25.3134	25.2814	25.1834	25.3184
2328	25.2469	25.282	25.2582	25.2167	25.309
2329	25.2154	25.2897	25.2914	25.2039	25.319
2330	25.2375	25.3191	25.2742	25.2217	25.3014
2331	25.2198	25.3171	25.3428	25.2008	25.298
2332	25.2565	25.2963	25.2789	25.1697	25.2996
2333	25.2743	25.3448	25.3009	25.2067	25.3082
2334	25.2619	25.3269	25.3009	25.2067	25.2879
2335	25.2682	25.3191	25.2878	25.1845	25.3009
2336	25.2619	25.2997	25.2509	25.2079	25.2777
2337	25.2215	25.2793	25.2421	25.1929	25.2917
2338	25.2402	25.3056	25.2661	25.2245	25.2842
2339	25.2445	25.2918	25.2735	25.1861	25.2439
2340	25.2619	25.286	25.3018	25.1728	25.32
2341	25.2317	25.309	25.2278	25.2072	25.319
2342	25.2564	25.3405	25.3326	25.2331	25.3024
2343	25.2413	25.2867	25.2716	25.2004	25.2971
2344	25.2521	25.3237	25.2685	25.1977	25.3082
2345	25.2362	25.2997	25.2794	25.1804	25.3004
2346	25.243	25.3061	25.2606	25.1946	25.3004
2347	25.2198	25.3279	25.3167	25.1838	25.3082
2348	25.2636	25.286	25.2643	25.2272	25.3227
2349	25.3014	25.2894	25.2529	25.2167	25.3082
2350	25.2169	25.2947	25.2625	25.2186	25.3028
2351	25.258	25.3051	25.2529	25.1597	25.321
2352	25.2878	25.3357	25.2742	25.2186	25.2962
2353	25.2636	25.2896	25.2625	25.1903	25.2879
2354	25.2508	25.3191	25.2709	25.216	25.2769
2355	25.238	25.3071	25.2586	25.205	25.3028
2356	25.2261	25.3375	25.2634	25.1845	25.2879
2357	25.2373	25.268	25.2706	25.1981	25.3074
2358	25.232	25.3227	25.3103	25.2151	25.3005
2359	25.2825	25.3395	25.3036	25.1921	25.3152
2360	25.2734	25.316	25.2417	25.2149	25.3014
2361	25.2413	25.3115	25.284	25.2186	25.28
2362	25.2822	25.316	25.2997	25.1867	25.2984
2363	25.2331	25.2929	25.2299	25.1901	25.2774
2364	25.2579	25.3005	25.2814	25.2272	25.2984
2365	25.2619	25.2953	25.252	25.2107	25.283
2366	25.2684	25.3405	25.2625	25.1659	25.321
2367	25.2536	25.2823	25.2941	25.2008	25.2874
2368	25.2188	25.2931	25.2536	25.2067	25.2779
2369	25.2474	25.3537	25.2608	25.2004	25.304
2370	25.2469	25.2997	25.298	25.2573	25.2632
2371	25.2394	25.3464	25.2413	25.2459	25.2775
2372	25.2579	25.2956	25.2569	25.2054	25.2984
2373	25.2413	25.3053	25.2608	25.188	25.3285
2374	25.2461	25.3165	25.2313	25.2134	25.2712
2375	25.2674	25.309	25.2706	25.2186	25.3082
2376	25.2619	25.3134	25.2794	25.2007	25.3024
2377	25.2387	25.3201	25.252	25.2423	25.302
2378	25.2619	25.3643	25.2802	25.2423	25.3004
2379	25.2763	25.2915	25.2775	25.1742	25.2823
2380	25.2504	25.3171	25.2814	25.2294	25.3184
2381	25.281	25.3201	25.2914	25.1946	25.28
2382	25.2975	25.3171	25.2765	25.2297	25.298
2383	25.242	25.3152	25.2362	25.2134	25.3183
2384	25.2564	25.3077	25.2735	25.2415	25.2802
2385	25.2375	25.3069	25.2403	25.2175	25.3285
2386	25.2564	25.3171	25.2814	25.1903	25.2842
2387	25.2734	25.3609	25.2498	25.2167	25.3007
2388	25.2413	25.2848	25.2706	25.2298	25.3075
2389	25.303	25.3061	25.2941	25.1838	25.2813
2390	25.2585	25.3151	25.2679	25.1804	25.3198
2391	25.2743	25.3405	25.2933	25.1845	25.321
2392	25.2865	25.3201	25.2723	25.2865	25.3644
2393	25.2493	25.3289	25.3119	25.2138	25.3223
2394	25.2771	25.3156	25.3119	25.2519	25.3207
2395	25.253	25.2896	25.3062	25.2664	25.3285
2396	25.299	25.3012	25.2735	25.1954	25.3009
2397	25.2521	25.3023	25.2389	25.2189	25.2979
2398	25.2763	25.3813	25.256	25.2067	25.3489
2399	25.2402	25.3201	25.2503	25.2598	25.3152
2400	25.2636	25.2956	25.25	25.2343	25.3028
2401	25.227	25.2953	25.2982	25.2186	25.2906
2402	25.2331	25.2883	25.3018	25.1728	25.2777
2403	25.242	25.3132	25.2802	25.2186	25.3183
2404	25.2636	25.3228	25.2692	25.1981	25.3575
2405	25.2585	25.3487	25.2914	25.2184	25.3289
2406	25.2822	25.336	25.2878	25.1981	25.3006
2407	25.2792	25.3168	25.2709	25.2343	25.3285
2408	25.2468	25.3132	25.2933	25.2313	25.3415
2409	25.2531	25.3053	25.2509	25.2008	25.3198
2410	25.2582	25.3357	25.2643	25.2067	25.2886
2411	25.2727	25.309	25.3071	25.1674	25.3074
2412	25.2531	25.3049	25.2735	25.2279	25.2996
2413	25.2402	25.2915	25.2735	25.1969	25.2984
2414	25.3035	25.321	25.2765	25.2009	25.3285
2415	25.2789	25.316	25.2586	25.2255	25.3223
2416	25.2619	25.2819	25.2634	25.2255	25.3004
2417	25.238	25.2995	25.3119	25.1933	25.3421
2418	25.2531	25.294	25.2525	25.2272	25.2938
2419	25.299	25.2995	25.2742	25.1969	25.3051
2420	25.2536	25.2886	25.3018	25.2335	25.3089
2421	25.2625	25.3084	25.2586	25.1904	25.2871
2422	25.2619	25.2987	25.2582	25.2381	25.3004
2423	25.2968	25.3201	25.3075	25.2244	25.2879
2424	25.283	25.2849	25.2528	25.2003	25.3166
2425	25.236	25.2909	25.3223	25.2186	25.3012
2426	25.281	25.3199	25.3029	25.2138	25.3011
2427	25.2825	25.3474	25.298	25.2244	25.3207
2428	25.2897	25.3609	25.3077	25.2343	25.3166
2429	25.2708	25.3058	25.2735	25.205	25.3895
2430	25.2538	25.3171	25.2661	25.2601	25.3082
2431	25.2538	25.3199	25.2997	25.2252	25.3047
2432	25.2394	25.3156	25.2706	25.243	25.3075
2433	25.2674	25.3373	25.2794	25.2109	25.3406
2434	25.2709	25.3313	25.2878	25.2134	25.3007
2435	25.3236	25.3228	25.2875	25.2459	25.2962
2436	25.2785	25.3175	25.2625	25.2272	25.3815
2437	25.2372	25.3084	25.2735	25.2314	25.2871
2438	25.2445	25.3152	25.297	25.2009	25.319
2439	25.2492	25.3465	25.2814	25.2545	25.3006
2440	25.2619	25.3156	25.2661	25.2175	25.3004
2441	25.2531	25.3675	25.2914	25.2589	25.3489
2442	25.2619	25.3329	25.3233	25.2259	25.3826
2443	25.2956	25.3201	25.2871	25.1867	25.2871
2444	25.2567	25.3294	25.3203	25.2314	25.3051
2445	25.2339	25.3275	25.2608	25.2248	25.3082
2446	25.2783	25.3528	25.3222	25.252	25.2933
2447	25.2538	25.3237	25.2805	25.2382	25.3051
2448	25.2878	25.3405	25.3336	25.2314	25.2982
2449	25.2479	25.3201	25.2878	25.2087	25.3489
2450	25.2842	25.3583	25.2687	25.2224	25.3028
2451	25.2743	25.3003	25.3071	25.2476	25.3087
2452	25.281	25.3518	25.2814	25.2211	25.3415
2453	25.2651	25.3405	25.2608	25.2454	25.3007
2454	25.2825	25.336	25.3018	25.2149	25.3489
2455	25.2651	25.3458	25.2608	25.2664	25.3085
2456	25.2538	25.3335	25.294	25.2126	25.3285
2457	25.2783	25.3699	25.2825	25.2134	25.3033
2458	25.303	25.3364	25.2498	25.1847	25.3567
2459	25.2711	25.3039	25.2777	25.2317	25.3421
2460	25.2636	25.397	25.2812	25.2217	25.361
2461	25.2939	25.3152	25.2955	25.2435	25.3426
2462	25.2558	25.3335	25.2878	25.2545	25.3217
2463	25.2531	25.3227	25.3032	25.2291	25.3085
2464	25.2467	25.3395	25.2814	25.2039	25.3411
2465	25.243	25.312	25.3175	25.2002	25.3255
2466	25.2606	25.3266	25.2709	25.2565	25.3184
2467	25.2619	25.3335	25.2814	25.2681	25.3251
2468	25.2636	25.3405	25.283	25.2134	25.2906
2469	25.2991	25.3445	25.3036	25.2422	25.3625
2470	25.2651	25.3279	25.2592	25.2476	25.344
2471	25.2865	25.3129	25.3036	25.1933	25.319
2472	25.2353	25.3156	25.2634	25.2693	25.3158
2473	25.2372	25.3259	25.3562	25.2272	25.3415
2474	25.281	25.3378	25.2812	25.2209	25.3201
2475	25.2651	25.3227	25.3017	25.1845	25.3619
2476	25.2786	25.309	25.3352	25.2122	25.3158
2477	25.3236	25.3294	25.3018	25.2186	25.3244
2478	25.243	25.3609	25.3009	25.2452	25.3356
2479	25.2743	25.3528	25.3103	25.2681	25.3818
2480	25.2538	25.3771	25.3119	25.2134	25.3575
2481	25.253	25.312	25.3528	25.2107	25.2948
2482	25.2486	25.3077	25.2823	25.2126	25.3082
2483	25.2578	25.3528	25.2608	25.2109	25.3388
2484	25.2208	25.3076	25.2814	25.2779	25.3012
2485	25.268	25.3279	25.3077	25.1946	25.321
2486	25.2906	25.3634	25.2912	25.2152	25.3278
2487	25.2521	25.3132	25.2814	25.2152	25.321
2488	25.2606	25.3413	25.2582	25.1969	25.321
2489	25.2939	25.3699	25.3119	25.2624	25.3217
2490	25.2445	25.3146	25.2679	25.2343	25.3082
2491	25.2771	25.3201	25.265	25.2248	25.3856
2492	25.293	25.3813	25.3071	25.2586	25.3033
2493	25.2397	25.3039	25.2794	25.2383	25.3082
2494	25.2619	25.3528	25.3003	25.2343	25.3004
2495	25.303	25.3199	25.312	25.2417	25.3615
2496	25.3026	25.3289	25.2933	25.2395	25.3616
2497	25.303	25.3563	25.3167	25.2272	25.311
2498	25.2858	25.3191	25.2706	25.2573	25.3387
2499	25.274	25.3275	25.2742	25.2279	25.298
2500	25.2606	25.3051	25.2814	25.2134	25.3387
2501	25.2786	25.3228	25.2878	25.216	25.3217
2502	25.2673	25.3375	25.2735	25.2458	25.3278
2503	25.2444	25.3282	25.2997	25.2272	25.3414
2504	25.281	25.3479	25.3146	25.2392	25.321
2505	25.3063	25.3294	25.2941	25.2294	25.3006
2506	25.2565	25.3375	25.3036	25.2004	25.302
2507	25.2579	25.3167	25.3167	25.2519	25.3415
2508	25.281	25.3292	25.3242	25.207	25.3823
2509	25.2635	25.3609	25.2814	25.205	25.3421
2510	25.2684	25.3335	25.2792	25.2011	25.3213
2511	25.243	25.3634	25.283	25.2126	25.3285
2512	25.2564	25.3201	25.2765	25.2536	25.3486
2513	25.2474	25.3077	25.2706	25.205	25.344
2514	25.2743	25.3474	25.2735	25.2248	25.3082
2515	25.2573	25.3028	25.2692	25.1933	25.342
2516	25.2789	25.3405	25.2878	25.2186	25.3082
