numer ramki	temp_defekt_srednica10mm_glebokosc3mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
2014	25.2058	25.3037	25.2447	25.1499	25.263
2015	25.2105	25.2724	25.2593	25.1494	25.2735
2016	25.2154	25.2531	25.2159	25.1524	25.2319
2017	25.2483	25.2621	25.2208	25.2263	25.2778
2018	25.2361	25.2491	25.2309	25.1806	25.2362
2019	25.2424	25.264	25.2581	25.1875	25.2772
2020	25.1979	25.2553	25.252	25.1848	25.2503
2021	25.1975	25.2762	25.221	25.129	25.2735
2022	25.2131	25.3098	25.2294	25.1634	25.2588
2023	25.2121	25.3037	25.2353	25.1864	25.2319
2024	25.2245	25.3243	25.2519	25.1859	25.2549
2025	25.2309	25.2829	25.2272	25.2197	25.2596
2026	25.2271	25.2567	25.2601	25.1634	25.256
2027	25.1969	25.2619	25.2138	25.1459	25.2527
2028	25.2058	25.2867	25.2079	25.1463	25.2422
2029	25.2224	25.3098	25.2413	25.1499	25.2508
2030	25.2271	25.289	25.2569	25.1665	25.2389
2031	25.27	25.236	25.243	25.1919	25.2777
2032	25.1961	25.2621	25.2799	25.1432	25.257
2033	25.19	25.2829	25.221	25.1902	25.2922
2034	25.2332	25.2696	25.1996	25.1721	25.257
2035	25.1967	25.2313	25.2226	25.1649	25.257
2036	25.2246	25.2829	25.2305	25.1698	25.2702
2037	25.2117	25.3007	25.2353	25.1709	25.2792
2038	25.2003	25.2413	25.2159	25.2186	25.2582
2039	25.2695	25.2724	25.2293	25.1634	25.2645
2040	25.246	25.2952	25.2396	25.1649	25.2758
2041	25.2225	25.2476	25.2189	25.2129	25.2792
2042	25.2612	25.2621	25.2601	25.1775	25.2778
2043	25.2245	25.3098	25.2506	25.1379	25.2582
2044	25.2032	25.2867	25.2191	25.1632	25.2778
2045	25.2522	25.2533	25.2365	25.1938	25.262
2046	25.2367	25.2496	25.2375	25.1859	25.2702
2047	25.2271	25.2669	25.2764	25.2113	25.2527
2048	25.2552	25.2644	25.2224	25.1554	25.2527
2049	25.2908	25.2867	25.2309	25.1727	25.2468
2050	25.2142	25.2531	25.2413	25.1727	25.3118
2051	25.2559	25.2573	25.262	25.1517	25.2767
2052	25.2483	25.2621	25.2343	25.2054	25.2716
2053	25.2483	25.2775	25.2593	25.1642	25.263
2054	25.2088	25.3226	25.2458	25.2009	25.2767
2055	25.1875	25.266	25.2272	25.1848	25.2838
2056	25.2308	25.2393	25.2716	25.1727	25.2508
2057	25.2058	25.2621	25.2799	25.1709	25.257
2058	25.1917	25.2322	25.2325	25.1844	25.257
2059	25.2308	25.2617	25.2565	25.1727	25.2526
2060	25.1979	25.2724	25.2458	25.1771	25.2383
2061	25.2444	25.2614	25.2571	25.1842	25.2372
2062	25.2754	25.3243	25.2799	25.1938	25.291
2063	25.2148	25.3037	25.2269	25.1632	25.2787
2064	25.2183	25.2413	25.1985	25.1859	25.2873
2065	25.2345	25.2637	25.2343	25.1642	25.2362
2066	25.2322	25.272	25.236	25.1886	25.3047
2067	25.2013	25.289	25.2181	25.1665	25.2582
2068	25.2042	25.2877	25.2387	25.1919	25.2473
2069	25.2908	25.2621	25.2446	25.1592	25.2527
2070	25.2058	25.3023	25.2486	25.1701	25.2507
2071	25.2271	25.3108	25.2736	25.1859	25.262
2072	25.1842	25.2867	25.2413	25.1844	25.2383
2073	25.201	25.2567	25.2387	25.1777	25.2412
2074	25.2483	25.25	25.2154	25.148	25.2795
2075	25.1971	25.2522	25.243	25.1775	25.2735
2076	25.2695	25.2617	25.2571	25.2058	25.2795
2077	25.221	25.2709	25.2764	25.2084	25.2861
2078	25.2437	25.2681	25.2549	25.1575	25.3012
2079	25.1969	25.2476	25.236	25.1611	25.2173
2080	25.1982	25.3244	25.2656	25.1589	25.2503
2081	25.2681	25.2971	25.2252	25.1859	25.2653
2082	25.2186	25.2511	25.2531	25.1848	25.2585
2083	25.2119	25.3126	25.2161	25.1709	25.262
2084	25.2014	25.2851	25.2285	25.1727	25.2582
2085	25.206	25.2709	25.2413	25.1649	25.2549
2086	25.212	25.2829	25.2511	25.1509	25.2453
2087	25.2308	25.2762	25.2281	25.1517	25.321
2088	25.27	25.2626	25.2263	25.1938	25.2828
2089	25.2131	25.2724	25.2799	25.2148	25.2362
2090	25.2177	25.3098	25.2447	25.2084	25.2735
2091	25.2271	25.276	25.249	25.1464	25.2735
2092	25.201	25.2829	25.1953	25.1517	25.2592
2093	25.246	25.2684	25.2825	25.1986	25.2792
2094	25.1979	25.2552	25.303	25.1782	25.2376
2095	25.2058	25.3098	25.2417	25.1875	25.2787
2096	25.1878	25.2983	25.2581	25.1632	25.2726
2097	25.201	25.2886	25.2413	25.1727	25.2588
2098	25.1969	25.3244	25.2271	25.1771	25.2592
2099	25.2058	25.2642	25.2514	25.1914	25.2493
2100	25.201	25.2553	25.2593	25.1986	25.2473
2101	25.2085	25.281	25.2623	25.1919	25.2582
2102	25.1971	25.2658	25.2325	25.1459	25.233
2103	25.283	25.2825	25.2294	25.1634	25.256
2104	25.2273	25.2619	25.2417	25.1851	25.257
2105	25.2058	25.3145	25.2387	25.1844	25.2527
2106	25.2056	25.2497	25.2571	25.1517	25.2663
2107	25.2271	25.2684	25.243	25.1981	25.2979
2108	25.2032	25.2709	25.2353	25.1546	25.2838
2109	25.2437	25.2643	25.2365	25.2054	25.2838
2110	25.2224	25.2413	25.2309	25.157	25.2742
2111	25.2574	25.2918	25.2601	25.2007	25.2735
2112	25.2271	25.269	25.2265	25.1591	25.2702
2113	25.2398	25.2829	25.2672	25.1844	25.2422
2114	25.2132	25.2681	25.2499	25.1844	25.2735
2115	25.2058	25.2533	25.2181	25.1859	25.2572
2116	25.2396	25.2393	25.2593	25.1799	25.2895
2117	25.2038	25.2659	25.257	25.1853	25.2445
2118	25.2048	25.281	25.2365	25.1692	25.2226
2119	25.2252	25.2775	25.2285	25.175	25.2534
2120	25.2038	25.2517	25.2777	25.1439	25.2767
2121	25.2184	25.3543	25.2353	25.1764	25.2892
2122	25.2483	25.2654	25.2619	25.1801	25.2735
2123	25.2048	25.2516	25.2547	25.1692	25.2319
2124	25.1969	25.2531	25.2885	25.1509	25.2787
2125	25.2271	25.3037	25.2387	25.1499	25.2527
2126	25.2407	25.3035	25.2343	25.1686	25.2494
2127	25.2398	25.3037	25.2413	25.1727	25.2767
2128	25.2483	25.3244	25.2829	25.1999	25.3118
2129	25.2466	25.276	25.2571	25.175	25.2618
2130	25.2148	25.2971	25.2181	25.1669	25.249
2131	25.2058	25.3018	25.229	25.1691	25.2986
2132	25.2095	25.3098	25.2396	25.1562	25.2602
2133	25.2308	25.298	25.2601	25.1499	25.2778
2134	25.312	25.2827	25.2976	25.1999	25.2383
2135	25.2361	25.2829	25.2343	25.1919	25.2735
2136	25.233	25.3098	25.2807	25.2084	25.2702
2137	25.2056	25.2709	25.2208	25.1875	25.2802
2138	25.2058	25.2617	25.2375	25.2276	25.2787
2139	25.2604	25.2762	25.303	25.1727	25.2527
2140	25.2032	25.2867	25.2619	25.2194	25.2472
2141	25.1795	25.2684	25.2375	25.1981	25.2861
2142	25.2534	25.2983	25.2413	25.1465	25.2494
2143	25.2459	25.2549	25.2375	25.1919	25.2802
2144	25.2252	25.2899	25.2571	25.1554	25.2582
2145	25.2262	25.3058	25.2565	25.1653	25.2735
2146	25.1936	25.2877	25.2387	25.1938	25.2595
2147	25.2032	25.3244	25.2365	25.2009	25.2507
2148	25.2345	25.2867	25.2224	25.1785	25.2787
2149	25.2487	25.2788	25.2159	25.2148	25.2811
2150	25.2385	25.2918	25.2365	25.2084	25.2681
2151	25.1969	25.2762	25.2807	25.1579	25.2543
2152	25.2224	25.2829	25.2387	25.2188	25.296
2153	25.2361	25.2509	25.2387	25.1859	25.2811
2154	25.2058	25.2473	25.2176	25.1653	25.2585
2155	25.246	25.2565	25.2431	25.1558	25.2702
2156	25.2273	25.2705	25.2521	25.1709	25.257
2157	25.2132	25.3452	25.2486	25.2054	25.2735
2158	25.2246	25.2537	25.2465	25.1822	25.2735
2159	25.2042	25.2757	25.2243	25.1848	25.2932
2160	25.2522	25.2918	25.2211	25.1456	25.2534
2161	25.2175	25.2621	25.2593	25.1853	25.2787
2162	25.2229	25.2867	25.2729	25.1701	25.2534
2163	25.246	25.289	25.2601	25.1764	25.2767
2164	25.2271	25.3098	25.2474	25.1799	25.2549
2165	25.2245	25.2709	25.2663	25.1848	25.3151
2166	25.2088	25.2829	25.2976	25.2125	25.2735
2167	25.2048	25.2709	25.2086	25.1499	25.2702
2168	25.2271	25.2709	25.2636	25.1805	25.2766
2169	25.2319	25.3037	25.2825	25.1659	25.3063
2170	25.2252	25.2772	25.2285	25.1785	25.2735
2171	25.1818	25.2891	25.2252	25.1649	25.2805
2172	25.2407	25.2789	25.2869	25.1844	25.2702
2173	25.2193	25.2602	25.2468	25.1727	25.291
2174	25.2148	25.2621	25.2799	25.1938	25.3142
2175	25.2095	25.3226	25.2619	25.2054	25.2742
2176	25.2437	25.2621	25.2725	25.1708	25.2868
2177	25.218	25.2966	25.2208	25.1546	25.2792
2178	25.2271	25.2669	25.2601	25.1709	25.2854
2179	25.2058	25.2888	25.2474	25.1886	25.257
2180	25.2105	25.289	25.2601	25.1764	25.2592
2181	25.2224	25.2829	25.2416	25.1537	25.295
2182	25.2246	25.2886	25.2413	25.1938	25.2561
2183	25.1917	25.2829	25.2807	25.1638	25.2669
2184	25.2271	25.2431	25.3236	25.1775	25.2422
2185	25.1936	25.3033	25.2593	25.169	25.2596
2186	25.2038	25.2829	25.2413	25.2007	25.2675
2187	25.2039	25.2709	25.2365	25.1875	25.291
2188	25.2483	25.2877	25.243	25.1938	25.257
2189	25.2271	25.2829	25.2601	25.143	25.2582
2190	25.2487	25.3039	25.2593	25.1938	25.2503
2191	25.2473	25.3018	25.2581	25.1931	25.263
2192	25.2055	25.2684	25.2799	25.1512	25.2805
2193	25.2058	25.266	25.2217	25.1562	25.262
2194	25.2058	25.3037	25.2211	25.1669	25.2339
2195	25.2094	25.3057	25.2272	25.1709	25.2631
2196	25.2058	25.2659	25.2615	25.1862	25.2742
2197	25.2695	25.3037	25.252	25.1578	25.249
2198	25.212	25.281	25.2417	25.1844	25.2698
2199	25.254	25.2621	25.2387	25.1721	25.2534
2200	25.2404	25.2904	25.2799	25.1649	25.2778
2201	25.2273	25.2653	25.2181	25.1665	25.2213
2202	25.2271	25.2892	25.2413	25.1844	25.313
2203	25.2767	25.3036	25.2652	25.2129	25.3047
2204	25.2161	25.2762	25.2799	25.1775	25.2534
2205	25.2094	25.3036	25.2593	25.1978	25.2974
2206	25.2311	25.3817	25.2825	25.1844	25.2213
2207	25.2224	25.2621	25.2287	25.1477	25.2499
2208	25.2527	25.3037	25.2619	25.1665	25.2702
2209	25.1795	25.2762	25.2571	25.1579	25.2588
2210	25.2273	25.2674	25.2387	25.175	25.2134
2211	25.2681	25.2709	25.2825	25.1706	25.2526
2212	25.211	25.2567	25.2619	25.1634	25.2422
2213	25.2121	25.3357	25.2396	25.1665	25.291
2214	25.1879	25.2867	25.2992	25.1962	25.2767
2215	25.2483	25.27	25.2343	25.1775	25.2735
2216	25.2319	25.2781	25.2431	25.127	25.286
2217	25.2246	25.3161	25.241	25.1933	25.2494
2218	25.2121	25.2762	25.2528	25.1798	25.3001
2219	25.2148	25.2681	25.2309	25.1491	25.2643
2220	25.1912	25.2643	25.2271	25.1631	25.2838
2221	25.2271	25.3244	25.2396	25.2058	25.291
2222	25.188	25.2762	25.2496	25.1692	25.2473
2223	25.2246	25.2511	25.2698	25.1544	25.256
2224	25.2224	25.2743	25.2211	25.1789	25.2593
2225	25.2444	25.2829	25.303	25.1919	25.2791
2226	25.2056	25.277	25.2601	25.1499	25.2582
2227	25.2154	25.289	25.2869	25.1579	25.3047
2228	25.1936	25.2867	25.2387	25.1727	25.3012
2229	25.206	25.2772	25.2736	25.1493	25.2702
2230	25.2096	25.2952	25.2506	25.1928	25.2702
2231	25.251	25.3098	25.229	25.1727	25.2943
2232	25.2401	25.2867	25.2619	25.1634	25.291
2233	25.246	25.2827	25.2413	25.1634	25.291
2234	25.2179	25.294	25.2416	25.1351	25.2435
2235	25.2147	25.2563	25.2472	25.1698	25.2698
2236	25.1936	25.3037	25.2672	25.2129	25.2394
2237	25.2308	25.2681	25.3048	25.1558	25.2588
2238	25.212	25.2681	25.2474	25.2054	25.2494
2239	25.2445	25.3244	25.2545	25.1859	25.2518
2240	25.2058	25.289	25.2387	25.2263	25.2422
2241	25.2253	25.2757	25.2267	25.1938	25.2365
2242	25.199	25.3037	25.2663	25.1665	25.256
2243	25.2058	25.3037	25.2269	25.1428	25.3181
2244	25.2271	25.285	25.2672	25.1384	25.2724
2245	25.1882	25.2669	25.265	25.1632	25.2297
2246	25.201	25.2659	25.2387	25.1691	25.2558
2247	25.2042	25.2681	25.2305	25.1611	25.2326
2248	25.1839	25.2829	25.236	25.1589	25.263
2249	25.2336	25.3244	25.2636	25.1986	25.2499
2250	25.2148	25.2867	25.252	25.1482	25.2735
2251	25.2032	25.285	25.2593	25.1902	25.2716
2252	25.2908	25.2509	25.2523	25.1634	25.2385
2253	25.2058	25.2517	25.3236	25.1862	25.2716
2254	25.2105	25.2619	25.2322	25.15	25.2326
2255	25.2144	25.2681	25.2593	25.1432	25.2793
2256	25.2058	25.264	25.2799	25.1634	25.2412
2257	25.2209	25.2829	25.2571	25.1727	25.2854
2258	25.1846	25.2867	25.2167	25.1512	25.2494
2259	25.2483	25.2918	25.2204	25.1595	25.257
2260	25.2695	25.3037	25.2468	25.1379	25.2792
2261	25.2271	25.2799	25.2357	25.1564	25.2582
2262	25.1975	25.2813	25.236	25.1844	25.2792
2263	25.1936	25.2621	25.2531	25.1439	25.2675
2264	25.2407	25.2602	25.2752	25.1369	25.2602
2265	25.1969	25.289	25.2571	25.1554	25.2422
2266	25.2695	25.328	25.2474	25.1798	25.2585
2267	25.2271	25.2681	25.2387	25.1562	25.2446
2268	25.2271	25.2829	25.2619	25.1564	25.3431
2269	25.2483	25.2573	25.2492	25.159	25.2556
2270	25.189	25.2654	25.2387	25.1859	25.2238
2271	25.184	25.3161	25.2208	25.1274	25.2365
2272	25.2058	25.2653	25.249	25.1562	25.2365
2273	25.2032	25.294	25.2531	25.1665	25.2385
2274	25.2271	25.2509	25.2267	25.1709	25.2534
2275	25.2271	25.3452	25.2619	25.1439	25.291
2276	25.1971	25.2681	25.2549	25.1499	25.2263
2277	25.2559	25.2823	25.2413	25.1632	25.2287
2278	25.2096	25.2677	25.2396	25.2058	25.2372
2279	25.2303	25.3191	25.2593	25.1704	25.2381
2280	25.2487	25.2681	25.2088	25.1789	25.2435
2281	25.1941	25.2829	25.2825	25.1875	25.2802
2282	25.1992	25.2473	25.2079	25.1727	25.2319
2283	25.1906	25.3226	25.2375	25.2318	25.2631
2284	25.2095	25.2892	25.2829	25.1456	25.2527
2285	25.1975	25.2343	25.2112	25.1727	25.2363
2286	25.2483	25.2764	25.2396	25.1844	25.2213
2287	25.2058	25.2553	25.2191	25.1727	25.2185
2288	25.219	25.2431	25.2137	25.2263	25.2381
2289	25.2375	25.2681	25.2353	25.1902	25.2811
2290	25.1982	25.2669	25.2531	25.1704	25.3255
2291	25.2088	25.2757	25.2322	25.1928	25.2549
2292	25.2517	25.2867	25.2503	25.1844	25.2293
2293	25.2039	25.2848	25.2312	25.1634	25.2445
2294	25.1963	25.3037	25.2702	25.1638	25.2767
2295	25.2483	25.2829	25.2285	25.2084	25.2735
2296	25.2336	25.289	25.2246	25.1631	25.2838
2297	25.2058	25.2679	25.2387	25.1727	25.2117
2298	25.2107	25.2413	25.2636	25.1517	25.2213
2299	25.2651	25.2621	25.2365	25.1875	25.2578
2300	25.2271	25.2762	25.2208	25.1844	25.257
2301	25.2273	25.257	25.2169	25.1981	25.2412
2302	25.2361	25.3244	25.2309	25.1723	25.2686
2303	25.2271	25.2591	25.2601	25.1799	25.2645
2304	25.2395	25.269	25.2191	25.175	25.266
2305	25.2038	25.3037	25.2305	25.1718	25.2767
2306	25.2361	25.289	25.2431	25.1589	25.2453
2307	25.2034	25.2681	25.2799	25.1968	25.2582
2308	25.2767	25.2982	25.2571	25.1634	25.2724
2309	25.2058	25.3018	25.2413	25.1659	25.2383
2310	25.2193	25.2886	25.2189	25.1493	25.2556
2311	25.2483	25.3244	25.2736	25.1562	25.2653
2312	25.2894	25.3023	25.2695	25.1757	25.2735
2313	25.2483	25.2619	25.2474	25.16	25.2453
2314	25.2487	25.3244	25.2365	25.2148	25.2385
2315	25.2148	25.266	25.2706	25.2279	25.2602
2316	25.27	25.27	25.2383	25.1844	25.2767
2317	25.2677	25.2413	25.2417	25.1798	25.2372
2318	25.2273	25.3033	25.2424	25.1723	25.2767
2319	25.2466	25.2971	25.2224	25.1665	25.3194
2320	25.2308	25.3279	25.2285	25.1938	25.2618
2321	25.2913	25.3037	25.2619	25.1875	25.2742
2322	25.213	25.2829	25.246	25.1919	25.2702
2323	25.2262	25.3098	25.2224	25.1727	25.2494
2324	25.2271	25.2829	25.2807	25.2209	25.3101
2325	25.2736	25.34	25.2571	25.1844	25.2986
2326	25.261	25.2724	25.2825	25.1768	25.2558
2327	25.2319	25.3037	25.2511	25.1999	25.2561
2328	25.2476	25.2473	25.243	25.2113	25.2758
2329	25.2616	25.2553	25.2623	25.1805	25.2742
2330	25.2484	25.2845	25.2896	25.1844	25.2906
2331	25.2311	25.2428	25.2365	25.1718	25.2549
2332	25.2058	25.3333	25.243	25.1811	25.2986
2333	25.2303	25.3243	25.2181	25.2007	25.2556
2334	25.2398	25.2829	25.2619	25.1785	25.2534
2335	25.2574	25.2757	25.2375	25.1877	25.2787
2336	25.2429	25.2726	25.2619	25.2054	25.2702
2337	25.2444	25.2971	25.2569	25.1706	25.2588
2338	25.259	25.2681	25.2531	25.2437	25.2507
2339	25.2547	25.3244	25.2446	25.1897	25.2943
2340	25.2398	25.296	25.2619	25.2069	25.2838
2341	25.2483	25.2827	25.3005	25.1803	25.2698
2342	25.2913	25.3037	25.2521	25.2054	25.2932
2343	25.2547	25.2775	25.2581	25.1709	25.2792
2344	25.2361	25.2886	25.2271	25.1859	25.31
2345	25.2483	25.2781	25.2799	25.2293	25.2494
2346	25.2336	25.3226	25.2807	25.2269	25.2631
2347	25.2527	25.2511	25.2571	25.2453	25.2788
2348	25.2332	25.2706	25.2799	25.2069	25.2602
2349	25.2319	25.3306	25.2569	25.1844	25.2811
2350	25.2224	25.2496	25.2343	25.1914	25.257
2351	25.2132	25.248	25.249	25.2224	25.2778
2352	25.2246	25.2781	25.2243	25.1562	25.2767
2353	25.2395	25.3037	25.2636	25.2009	25.276
2354	25.2391	25.2799	25.2521	25.1789	25.2681
2355	25.2271	25.2827	25.2387	25.1859	25.291
2356	25.2483	25.3191	25.2159	25.1775	25.3168
2357	25.2334	25.2848	25.2976	25.1757	25.2943
2358	25.206	25.2533	25.2593	25.175	25.2735
2359	25.2298	25.3069	25.2825	25.2128	25.291
2360	25.2695	25.3145	25.2651	25.1748	25.2735
2361	25.2048	25.2982	25.2413	25.2069	25.2594
2362	25.2483	25.2774	25.2601	25.1705	25.2943
2363	25.213	25.2904	25.2569	25.1919	25.2891
2364	25.2651	25.2823	25.2447	25.1859	25.262
2365	25.2056	25.2774	25.2619	25.1995	25.2682
2366	25.2612	25.3018	25.2549	25.1661	25.3014
2367	25.2252	25.3037	25.2691	25.2113	25.2702
2368	25.198	25.2621	25.2799	25.1993	25.2792
2369	25.2487	25.266	25.2446	25.2058	25.263
2370	25.2003	25.3022	25.2623	25.1938	25.3325
2371	25.2805	25.3191	25.2772	25.1632	25.2828
2372	25.2224	25.2904	25.2571	25.1938	25.2472
2373	25.2185	25.2892	25.2983	25.1938	25.3075
2374	25.2229	25.2862	25.2148	25.1993	25.3001
2375	25.2117	25.3333	25.2799	25.1842	25.2594
2376	25.2273	25.3433	25.2619	25.1875	25.257
2377	25.2393	25.2681	25.2571	25.1709	25.2702
2378	25.2476	25.2982	25.2623	25.1775	25.2735
2379	25.221	25.3452	25.2565	25.2281	25.2716
2380	25.2197	25.2771	25.2417	25.1844	25.3255
2381	25.2695	25.266	25.3005	25.2084	25.3255
2382	25.2212	25.2659	25.2387	25.1916	25.2791
2383	25.2675	25.3037	25.2976	25.1649	25.2758
2384	25.2437	25.3452	25.2353	25.1789	25.2883
2385	25.2334	25.2892	25.2446	25.1916	25.2507
2386	25.2401	25.3245	25.2515	25.1875	25.3019
2387	25.2156	25.2888	25.2711	25.1772	25.2795
2388	25.2271	25.3244	25.2473	25.1727	25.2702
2389	25.213	25.3098	25.303	25.1986	25.3183
2390	25.2271	25.3101	25.2799	25.1771	25.2376
2391	25.2095	25.3098	25.2353	25.1439	25.2751
2392	25.2105	25.3388	25.2726	25.1902	25.2735
2393	25.2487	25.2709	25.2992	25.2072	25.2518
2394	25.2913	25.2918	25.2771	25.1718	25.3194
2395	25.2271	25.2867	25.2413	25.2084	25.2986
2396	25.2424	25.2862	25.2799	25.1938	25.2375
2397	25.246	25.3452	25.2417	25.1785	25.277
2398	25.2165	25.3007	25.3211	25.1708	25.291
2399	25.2148	25.3244	25.252	25.2009	25.2671
2400	25.2367	25.294	25.2733	25.1844	25.2594
2401	25.2483	25.3357	25.3005	25.1588	25.2742
2402	25.2193	25.3037	25.2725	25.1704	25.2742
2403	25.2444	25.3335	25.2569	25.1634	25.2527
2404	25.2695	25.2983	25.2992	25.2197	25.2735
2405	25.2361	25.2866	25.36	25.1844	25.2643
2406	25.2463	25.2933	25.2547	25.1537	25.2968
2407	25.261	25.2762	25.2208	25.1938	25.3082
2408	25.211	25.269	25.2252	25.2054	25.2645
2409	25.2404	25.2743	25.2719	25.159	25.2716
2410	25.2695	25.2771	25.2559	25.1859	25.2758
2411	25.2444	25.2884	25.2593	25.1919	25.286
2412	25.2534	25.2856	25.3063	25.1772	25.2702
2413	25.2385	25.3244	25.2519	25.1588	25.2802
2414	25.2424	25.3244	25.2983	25.1649	25.2792
2415	25.2569	25.319	25.2601	25.1768	25.291
2416	25.2612	25.2979	25.2619	25.1579	25.257
2417	25.2094	25.3061	25.2396	25.1727	25.2735
2418	25.2088	25.3037	25.2476	25.1798	25.2986
2419	25.2459	25.289	25.2413	25.1595	25.2594
2420	25.2161	25.2802	25.2571	25.1642	25.2445
2421	25.2096	25.34	25.2601	25.1789	25.262
2422	25.2361	25.3037	25.2619	25.1914	25.291
2423	25.2695	25.2918	25.2571	25.1709	25.2943
2424	25.2675	25.285	25.2807	25.1914	25.257
2425	25.203	25.2567	25.2387	25.1806	25.2792
2426	25.2787	25.2823	25.2571	25.1665	25.254
2427	25.2271	25.3018	25.3005	25.1708	25.263
2428	25.2402	25.2904	25.2786	25.1962	25.2986
2429	25.2484	25.3226	25.2396	25.1459	25.291
2430	25.1969	25.2829	25.2663	25.1764	25.257
2431	25.211	25.281	25.2444	25.1919	25.263
2432	25.2271	25.2829	25.2593	25.1902	25.2709
2433	25.2398	25.3266	25.2807	25.2209	25.3205
2434	25.2058	25.2829	25.2601	25.1513	25.3519
2435	25.2271	25.2829	25.3236	25.1701	25.3002
2436	25.2094	25.294	25.2777	25.1649	25.2702
2437	25.2058	25.3175	25.2424	25.2007	25.2714
2438	25.2121	25.3037	25.236	25.1727	25.2588
2439	25.2186	25.2829	25.2799	25.209	25.2975
2440	25.2514	25.3306	25.2777	25.1859	25.2596
2441	25.254	25.3659	25.2593	25.2138	25.2645
2442	25.2098	25.3076	25.2652	25.2323	25.2838
2443	25.1946	25.289	25.2569	25.1589	25.2582
2444	25.2042	25.2709	25.257	25.1919	25.2767
2445	25.2908	25.3094	25.2474	25.2084	25.295
2446	25.2058	25.3397	25.3217	25.1999	25.2735
2447	25.1906	25.2813	25.2593	25.1875	25.2702
2448	25.2058	25.2762	25.243	25.1875	25.257
2449	25.246	25.2979	25.2581	25.1665	25.2716
2450	25.2271	25.2762	25.2842	25.1634	25.2508
2451	25.2115	25.3037	25.2691	25.1709	25.2792
2452	25.2271	25.2775	25.2571	25.2358	25.2675
2453	25.2483	25.274	25.2496	25.1708	25.276
2454	25.2319	25.2829	25.2825	25.1589	25.3047
2455	25.2058	25.2829	25.2569	25.1875	25.2986
2456	25.3061	25.3033	25.2581	25.1632	25.2973
2457	25.2271	25.2877	25.2623	25.1986	25.2493
2458	25.2011	25.2952	25.303	25.2054	25.3047
2459	25.218	25.3098	25.2619	25.1735	25.2592
2460	25.2487	25.2511	25.2636	25.1589	25.2319
2461	25.2889	25.314	25.2752	25.2279	25.3002
2462	25.2217	25.3037	25.2807	25.1844	25.2795
2463	25.2308	25.3061	25.2476	25.2017	25.2851
2464	25.2013	25.2827	25.3211	25.1632	25.3168
2465	25.2262	25.3244	25.2799	25.2129	25.2716
2466	25.2271	25.3098	25.2396	25.1562	25.2529
2467	25.2273	25.2696	25.2619	25.1848	25.2922
2468	25.2154	25.2971	25.2636	25.169	25.2986
2469	25.246	25.3098	25.2991	25.1735	25.2702
2470	25.246	25.2982	25.2365	25.1902	25.257
2471	25.2253	25.3145	25.2799	25.1727	25.2714
2472	25.1961	25.2681	25.2473	25.1875	25.257
2473	25.2621	25.3074	25.2799	25.1379	25.2602
2474	25.211	25.289	25.2717	25.1775	25.2631
2475	25.2271	25.2997	25.2619	25.1709	25.2617
2476	25.2058	25.2799	25.2618	25.1789	25.2454
2477	25.2032	25.2971	25.3236	25.1709	25.2645
2478	25.2058	25.2681	25.2799	25.1771	25.3228
2479	25.2177	25.2983	25.2969	25.1848	25.3272
2480	25.2184	25.3101	25.2617	25.2058	25.3118
2481	25.219	25.3306	25.2565	25.1665	25.295
2482	25.2833	25.2971	25.2571	25.1727	25.2716
2483	25.2212	25.2731	25.2764	25.1757	25.2582
2484	25.2271	25.2829	25.2571	25.1536	25.2493
2485	25.2271	25.3148	25.2581	25.1844	25.3566
2486	25.2422	25.2952	25.2829	25.1634	25.2702
2487	25.1906	25.2949	25.2499	25.1938	25.2735
2488	25.2695	25.3161	25.2593	25.1727	25.2702
2489	25.206	25.3244	25.2619	25.1789	25.2772
2490	25.2487	25.2971	25.2618	25.2112	25.295
2491	25.2058	25.289	25.2771	25.2293	25.2596
2492	25.2616	25.2982	25.2496	25.2194	25.3181
2493	25.2825	25.3384	25.3012	25.1564	25.257
2494	25.2695	25.2969	25.2619	25.1727	25.3047
2495	25.2186	25.3214	25.303	25.1902	25.2578
2496	25.2398	25.3036	25.2636	25.1589	25.2767
2497	25.2271	25.3036	25.303	25.1691	25.263
2498	25.2273	25.3036	25.2825	25.1634	25.3047
2499	25.2094	25.3098	25.2571	25.1463	25.2724
2500	25.2271	25.3037	25.2395	25.1499	25.3082
2501	25.2246	25.2775	25.2878	25.1665	25.263
2502	25.221	25.2979	25.2472	25.1822	25.2592
2503	25.2271	25.3108	25.2777	25.1456	25.2787
2504	25.2437	25.3126	25.2476	25.1665	25.2724
2505	25.2308	25.2867	25.3063	25.1844	25.2758
2506	25.2319	25.2989	25.2565	25.1456	25.2394
2507	25.2229	25.266	25.2365	25.1368	25.2714
2508	25.2459	25.3037	25.2942	25.1727	25.2636
2509	25.2467	25.3108	25.2691	25.2069	25.2681
2510	25.2487	25.2709	25.2387	25.1589	25.2592
2511	25.2271	25.2933	25.243	25.1589	25.2787
2512	25.2161	25.3169	25.2571	25.1634	25.2943
2513	25.2058	25.2774	25.2373	25.1789	25.2735
2514	25.218	25.2781	25.2636	25.1519	25.2943
2515	25.2487	25.2825	25.262	25.1853	25.2702
2516	25.2258	25.3145	25.2593	25.1589	25.3358
2517	25.2115	25.3659	25.2601	25.1517	25.2422
2518	25.2395	25.294	25.2593	25.1307	25.2702
2519	25.2642	25.3037	25.2777	25.1344	25.2473
