numer ramki	temp_defekt_srednica10mm_glebokosc0,7mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1019	25.1843	25.2201	25.2069	25.1394	25.6715
1020	25.126	25.2391	25.1859	25.112	25.6745
1021	25.195	25.2099	25.1611	25.1176	25.712
1022	25.1284	25.241	25.157	25.1585	25.6693
1023	25.1548	25.1969	25.1571	25.0499	25.6745
1024	25.1394	25.182	25.164	25.1176	25.6527
1025	25.1403	25.2267	25.1555	25.0929	25.6761
1026	25.1309	25.2194	25.1868	25.1684	25.6759
1027	25.1346	25.2189	25.1528	25.1612	25.648
1028	25.1486	25.1934	25.1554	25.1394	25.6234
1029	25.1469	25.2094	25.1886	25.0958	25.6745
1030	25.142	25.2134	25.1644	25.121	25.7191
1031	25.1469	25.2308	25.1564	25.1612	25.6761
1032	25.1692	25.2156	25.1909	25.1045	25.6759
1033	25.1425	25.2255	25.1789	25.1107	25.6546
1034	25.1524	25.2132	25.1727	25.1112	25.6313
1035	25.1438	25.2094	25.1564	25.1024	25.6463
1036	25.127	25.1979	25.1494	25.1394	25.622
1037	25.1732	25.2308	25.1353	25.0938	25.656
1038	25.1938	25.2898	25.1642	25.0953	25.6248
1039	25.1901	25.1747	25.1706	25.077	25.6546
1040	25.1487	25.1941	25.1482	25.1525	25.6774
1041	25.1787	25.2679	25.1789	25.121	25.6961
1042	25.135	25.204	25.1902	25.0999	25.6313
1043	25.1353	25.2134	25.1938	25.0929	25.6115
1044	25.1925	25.2526	25.1721	25.0986	25.6311
1045	25.1332	25.2394	25.1445	25.0938	25.6961
1046	25.1697	25.1956	25.1649	25.2033	25.6674
1047	25.1481	25.2267	25.1607	25.1157	25.6333
1048	25.1539	25.2775	25.1704	25.0908	25.6535
1049	25.1473	25.2271	25.1271	25.0711	25.6907
1050	25.183	25.2059	25.204	25.1312	25.6759
1051	25.1046	25.2324	25.1649	25.099	25.65
1052	25.1539	25.2171	25.1649	25.0953	25.6463
1053	25.1343	25.1977	25.1588	25.1094	25.6342
1054	25.1571	25.1837	25.1938	25.1006	25.6976
1055	25.1616	25.241	25.1571	25.0934	25.6332
1056	25.1406	25.2169	25.1754	25.1509	25.6529
1057	25.151	25.2218	25.1528	25.1176	25.6894
1058	25.1578	25.1879	25.1517	25.0921	25.6761
1059	25.1167	25.1962	25.1754	25.133	25.6463
1060	25.124	25.1961	25.148	25.1394	25.6153
1061	25.1928	25.2794	25.1475	25.0948	25.6759
1062	25.167	25.1918	25.1588	25.1138	25.6888
1063	25.1697	25.2645	25.2376	25.1207	25.6331
1064	25.1925	25.1981	25.1517	25.1667	25.6662
1065	25.1548	25.2121	25.1571	25.1176	25.6745
1066	25.1099	25.2053	25.1475	25.077	25.6311
1067	25.1851	25.2055	25.1706	25.1394	25.6223
1068	25.1406	25.2058	25.1775	25.153	25.6331
1069	25.1649	25.2334	25.1859	25.1207	25.6133
1070	25.1313	25.1992	25.2169	25.1394	25.6008
1071	25.1391	25.2059	25.1543	25.1336	25.6331
1072	25.124	25.2053	25.1745	25.1323	25.648
1073	25.1208	25.2057	25.2069	25.1119	25.6311
1074	25.126	25.2171	25.1859	25.1176	25.648
1075	25.1411	25.254	25.1546	25.0887	25.6546
1076	25.1667	25.2308	25.1765	25.1029	25.607
1077	25.1705	25.1838	25.1855	25.1376	25.6115
1078	25.1667	25.2404	25.1989	25.0929	25.615
1079	25.1199	25.2271	25.1649	25.1148	25.6463
1080	25.1309	25.2004	25.1567	25.1024	25.6184
1081	25.1221	25.2407	25.1697	25.1176	25.6115
1082	25.147	25.2645	25.1561	25.0986	25.6035
1083	25.1343	25.2645	25.1307	25.1394	25.6266
1084	25.1132	25.204	25.201	25.1157	25.6546
1085	25.1403	25.1941	25.1782	25.1188	25.6223
1086	25.1576	25.2274	25.1964	25.0876	25.6266
1087	25.1232	25.226	25.1986	25.1176	25.6115
1088	25.1309	25.241	25.1986	25.0896	25.6031
1089	25.1219	25.1879	25.188	25.0684	25.646
1090	25.1664	25.2004	25.1859	25.1394	25.6097
1091	25.1865	25.2484	25.2323	25.1612	25.5788
1092	25.124	25.2059	25.1692	25.099	25.632
1093	25.2018	25.2218	25.1325	25.1429	25.6332
1094	25.1469	25.2055	25.1853	25.1394	25.6311
1095	25.1343	25.241	25.1775	25.1173	25.5935
1096	25.1571	25.2171	25.1567	25.1011	25.6529
1097	25.1825	25.2625	25.1963	25.1312	25.5903
1098	25.125	25.1962	25.1963	25.1167	25.6031
1099	25.1697	25.2348	25.188	25.1005	25.6266
1100	25.1165	25.2041	25.1459	25.1148	25.6129
1101	25.1226	25.2255	25.1621	25.0938	25.6115
1102	25.1247	25.2058	25.1699	25.1176	25.5839
1103	25.1541	25.2192	25.1564	25.099	25.6266
1104	25.2137	25.225	25.1765	25.081	25.6096
1105	25.1724	25.1813	25.1611	25.1025	25.5626
1106	25.1423	25.2176	25.1709	25.0676	25.5817
1107	25.1324	25.1844	25.1475	25.121	25.6119
1108	25.1469	25.1907	25.1976	25.1105	25.6099
1109	25.1391	25.2058	25.1859	25.0929	25.6693
1110	25.1263	25.1978	25.1578	25.121	25.5839
1111	25.1324	25.2199	25.1528	25.1612	25.648
1112	25.1392	25.2481	25.1799	25.099	25.6223
1113	25.1425	25.1984	25.1567	25.081	25.59
1114	25.1219	25.247	25.1499	25.1157	25.6331
1115	25.1473	25.1827	25.1307	25.1024	25.6556
1116	25.1482	25.207	25.1727	25.0986	25.5851
1117	25.1279	25.1978	25.1488	25.183	25.5626
1118	25.1459	25.2476	25.1355	25.077	25.5684
1119	25.1617	25.2094	25.1727	25.1649	25.635
1120	25.1616	25.1948	25.1709	25.121	25.6096
1121	25.1438	25.2364	25.1537	25.1176	25.6097
1122	25.1616	25.1884	25.1644	25.099	25.6529
1123	25.1469	25.1948	25.175	25.1394	25.6117
1124	25.1469	25.2094	25.1638	25.1394	25.5475
1125	25.1697	25.2018	25.1778	25.074	25.5684
1126	25.1332	25.2058	25.1561	25.1044	25.6097
1127	25.1769	25.2085	25.1772	25.074	25.5938
1128	25.1199	25.2094	25.1693	25.1581	25.5884
1129	25.1416	25.2393	25.1674	25.0948	25.5705
1130	25.1469	25.2192	25.1693	25.1176	25.6153
1131	25.164	25.2645	25.1709	25.1258	25.6331
1132	25.1167	25.2391	25.1331	25.1394	25.5602
1133	25.1259	25.2149	25.1465	25.0958	25.5619
1134	25.124	25.2269	25.1866	25.1138	25.5839
1135	25.1571	25.204	25.1517	25.0958	25.5475
1136	25.1482	25.207	25.1902	25.1157	25.5904
1137	25.1392	25.2183	25.1853	25.0938	25.5816
1138	25.1474	25.2271	25.1686	25.1207	25.5412
1139	25.1353	25.2053	25.1691	25.099	25.6117
1140	25.1616	25.2318	25.1567	25.1361	25.5449
1141	25.1012	25.2149	25.1332	25.1157	25.5839
1142	25.1447	25.2308	25.1213	25.1207	25.5684
1143	25.1802	25.2149	25.1554	25.1157	25.5601
1144	25.137	25.2255	25.1567	25.1052	25.6097
1145	25.1469	25.2149	25.1353	25.1029	25.5882
1146	25.1458	25.2489	25.1676	25.121	25.5601
1147	25.1239	25.2176	25.1772	25.099	25.59
1148	25.1056	25.225	25.1649	25.0862	25.5839
1149	25.1347	25.2004	25.1962	25.099	25.6266
1150	25.1343	25.2164	25.1859	25.0958	25.5855
1151	25.1347	25.1916	25.174	25.1176	25.6096
1152	25.1353	25.2194	25.1439	25.1176	25.5481
1153	25.1259	25.1978	25.1854	25.1148	25.5666
1154	25.1167	25.2057	25.1367	25.1176	25.648
1155	25.1498	25.2271	25.1543	25.1229	25.5785
1156	25.1571	25.2269	25.1567	25.1176	25.5915
1157	25.1447	25.1984	25.1649	25.1289	25.5601
1158	25.1667	25.2053	25.1782	25.1642	25.5173
1159	25.1925	25.1969	25.1445	25.1127	25.5602
1160	25.1733	25.2055	25.1686	25.0772	25.6097
1161	25.2382	25.2267	25.1828	25.1394	25.569
1162	25.1271	25.1934	25.14	25.0889	25.526
1163	25.1467	25.1981	25.1445	25.1337	25.6246
1164	25.1256	25.2149	25.1594	25.1394	25.5469
1165	25.1342	25.1978	25.1567	25.1394	25.5666
1166	25.1347	25.2489	25.188	25.0929	25.5419
1167	25.1773	25.1934	25.1968	25.1394	25.5602
1168	25.1208	25.2132	25.1543	25.0711	25.5475
1169	25.1745	25.2218	25.1482	25.0938	25.5816
1170	25.1438	25.2625	25.1938	25.1114	25.5289
1171	25.1539	25.2176	25.1595	25.0851	25.5601
1172	25.0973	25.2194	25.1699	25.121	25.5412
1173	25.1447	25.2199	25.1483	25.1394	25.5805
1174	25.1284	25.2625	25.1255	25.074	25.5365
1175	25.1191	25.1748	25.1332	25.0772	25.564
1176	25.1616	25.2218	25.1775	25.081	25.6053
1177	25.1343	25.1957	25.2077	25.107	25.5602
1178	25.151	25.2004	25.1588	25.0999	25.526
1179	25.1313	25.2481	25.1692	25.1005	25.5601
1180	25.1392	25.1934	25.1459	25.099	25.5504
1181	25.1324	25.1624	25.1404	25.1148	25.5666
1182	25.1667	25.2149	25.175	25.1263	25.5488
1183	25.1119	25.2176	25.143	25.121	25.5433
1184	25.1616	25.204	25.1567	25.077	25.5377
1185	25.1794	25.1879	25.1771	25.074	25.5275
1186	25.1225	25.2348	25.143	25.0849	25.5274
1187	25.1	25.1979	25.1475	25.183	25.5274
1188	25.1286	25.1971	25.1302	25.1263	25.5601
1189	25.0994	25.1907	25.164	25.153	25.5475
1190	25.1733	25.2156	25.1909	25.1029	25.572
1191	25.1447	25.2149	25.1859	25.0921	25.5626
1192	25.1548	25.2185	25.1811	25.1206	25.5412
1193	25.1032	25.1521	25.164	25.1869	25.5469
1194	25.1392	25.2001	25.1229	25.1207	25.5602
1195	25.1416	25.2218	25.1496	25.1094	25.5626
1196	25.1332	25.1921	25.169	25.1448	25.6117
1197	25.1428	25.204	25.1439	25.0772	25.5198
1198	25.124	25.1918	25.1517	25.0866	25.5233
1199	25.1343	25.1978	25.1656	25.1176	25.5626
1200	25.148	25.2271	25.1649	25.1394	25.5498
1201	25.1423	25.2371	25.1642	25.1157	25.5324
1202	25.1697	25.1761	25.1356	25.077	25.5198
1203	25.1232	25.2178	25.1567	25.1176	25.5267
1204	25.1191	25.1879	25.1588	25.143	25.5365
1205	25.1191	25.2176	25.164	25.0851	25.5602
1206	25.1469	25.2271	25.1981	25.1095	25.5475
1207	25.1403	25.1921	25.1588	25.1176	25.5442
1208	25.148	25.1982	25.1388	25.077	25.5388
1209	25.1496	25.2058	25.1594	25.0958	25.5475
1210	25.1179	25.2178	25.1649	25.0938	25.4831
1211	25.112	25.1978	25.1499	25.121	25.506
1212	25.1403	25.2407	25.1698	25.1148	25.5203
1213	25.125	25.2199	25.145	25.077	25.4994
1214	25.0978	25.2059	25.1561	25.0827	25.526
1215	25.1259	25.2218	25.1543	25.074	25.5601
1216	25.1064	25.2308	25.1482	25.1105	25.5665
1217	25.1704	25.2035	25.1692	25.099	25.5198
1218	25.1392	25.1992	25.1611	25.1366	25.4958
1219	25.1578	25.2623	25.1777	25.0889	25.5173
1220	25.1496	25.1844	25.1669	25.0611	25.5198
1221	25.1733	25.2308	25.143	25.1176	25.5602
1222	25.135	25.2094	25.1806	25.074	25.5198
1223	25.1447	25.2645	25.1818	25.0772	25.526
1224	25.1225	25.2095	25.1561	25.0629	25.5198
1225	25.1087	25.1948	25.1537	25.1119	25.526
1226	25.1165	25.1978	25.164	25.0938	25.5469
1227	25.1423	25.204	25.1775	25.107	25.521
1228	25.1179	25.2414	25.1751	25.121	25.59
1229	25.1239	25.2579	25.1282	25.1358	25.5367
1230	25.1438	25.225	25.1859	25.099	25.5839
1231	25.1099	25.2104	25.1771	25.1029	25.5469
1232	25.1697	25.2255	25.1351	25.0588	25.5469
1233	25.1482	25.1956	25.1464	25.0929	25.5038
1234	25.1601	25.2044	25.1208	25.107	25.5626
1235	25.1232	25.2123	25.1754	25.0929	25.5385
1236	25.1876	25.2218	25.175	25.0658	25.5349
1237	25.1232	25.2218	25.1561	25.0719	25.4737
1238	25.1346	25.2055	25.1488	25.0877	25.4925
1239	25.1406	25.1762	25.1543	25.1054	25.5046
1240	25.1498	25.1981	25.1693	25.0887	25.5365
1241	25.1469	25.2522	25.1635	25.2047	25.5666
1242	25.1447	25.2164	25.1993	25.1024	25.5469
1243	25.137	25.1854	25.1546	25.1243	25.5253
1244	25.1416	25.2579	25.1332	25.0772	25.5173
1245	25.0898	25.2068	25.1271	25.0866	25.5234
1246	25.1832	25.1979	25.1405	25.0938	25.4987
1247	25.1394	25.2259	25.1986	25.0938	25.5576
1248	25.1566	25.197	25.1727	25.099	25.5253
1249	25.0966	25.2156	25.1555	25.077	25.5198
1250	25.1697	25.2308	25.1561	25.1138	25.5144
1251	25.1616	25.2194	25.1488	25.1206	25.5019
1252	25.124	25.1786	25.1491	25.0929	25.4927
1253	25.1394	25.2018	25.1649	25.1176	25.545
1254	25.1191	25.2095	25.1578	25.0592	25.4822
1255	25.1124	25.231	25.164	25.099	25.5046
1256	25.1406	25.2004	25.1692	25.1374	25.4953
1257	25.0911	25.1765	25.143	25.0877	25.4831
1258	25.1122	25.1828	25.1782	25.1029	25.5169
1259	25.1012	25.2044	25.1462	25.1045	25.4831
1260	25.1347	25.1844	25.1564	25.1176	25.5063
1261	25.1043	25.2041	25.1564	25.0938	25.4572
1262	25.1548	25.2267	25.1331	25.0719	25.4822
1263	25.1247	25.1719	25.1823	25.0945	25.4984
1264	25.1392	25.2218	25.1564	25.0772	25.5079
1265	25.1458	25.1844	25.1848	25.0657	25.5198
1266	25.1535	25.1985	25.1433	25.1148	25.4831
1267	25.1616	25.2094	25.1778	25.0758	25.5412
1268	25.1241	25.2433	25.1493	25.099	25.5173
1269	25.1135	25.2349	25.1483	25.099	25.5475
1270	25.1272	25.1802	25.1643	25.0812	25.526
1271	25.1392	25.2625	25.16	25.123	25.5198
1272	25.124	25.1844	25.1482	25.0958	25.4848
1273	25.1539	25.2041	25.1659	25.1095	25.5046
1274	25.1582	25.2614	25.1782	25.0958	25.5017
1275	25.1616	25.1844	25.1282	25.1358	25.4831
1276	25.1343	25.2041	25.1595	25.0707	25.4743
1277	25.1046	25.1981	25.1499	25.1176	25.5253
1278	25.1165	25.179	25.1433	25.0948	25.506
1279	25.1034	25.2364	25.1356	25.0684	25.4958
1280	25.148	25.1719	25.1439	25.0688	25.4747
1281	25.126	25.207	25.1989	25.0877	25.5388
1282	25.1259	25.2196	25.1482	25.0711	25.5388
1283	25.1416	25.1879	25.1343	25.0772	25.4796
1284	25.1191	25.2183	25.1353	25.0711	25.521
1285	25.1208	25.1978	25.1866	25.074	25.5475
1286	25.1155	25.1747	25.1594	25.074	25.4538
1287	25.1447	25.2193	25.1561	25.074	25.5046
1288	25.1155	25.2058	25.1265	25.1095	25.4747
1289	25.1601	25.1979	25.1307	25.0699	25.5017
1290	25.0911	25.2149	25.1248	25.0958	25.4371
1291	25.1399	25.1921	25.1285	25.0887	25.4702
1292	25.1033	25.2364	25.143	25.0772	25.4648
1293	25.1392	25.2045	25.1321	25.1176	25.4831
1294	25.1841	25.204	25.1219	25.0908	25.5198
1295	25.1582	25.1978	25.1248	25.0772	25.4831
1296	25.127	25.1978	25.1285	25.0581	25.5162
1297	25.1406	25.1844	25.1482	25.1176	25.4786
1298	25.1046	25.2112	25.136	25.061	25.4958
1299	25.1201	25.2109	25.1648	25.074	25.4958
1300	25.1938	25.2338	25.1488	25.1394	25.4994
1301	25.1239	25.2271	25.1798	25.0719	25.4572
1302	25.1539	25.2057	25.1638	25.1068	25.4617
1303	25.1123	25.163	25.143	25.0772	25.5253
1304	25.1841	25.2094	25.1351	25.0986	25.442
1305	25.1225	25.1672	25.1727	25.0658	25.5017
1306	25.1332	25.1844	25.1285	25.0819	25.5385
1307	25.1124	25.2095	25.1564	25.077	25.5253
1308	25.1179	25.1984	25.1938	25.074	25.5038
1309	25.1724	25.179	25.1222	25.0468	25.5038
1310	25.0992	25.2399	25.1488	25.0929	25.4519
1311	25.1259	25.1606	25.1642	25.1176	25.4648
1312	25.1627	25.1609	25.1333	25.0632	25.4747
1313	25.2153	25.2004	25.1659	25.0772	25.4831
1314	25.1215	25.2019	25.1219	25.077	25.4747
1315	25.1438	25.1941	25.1644	25.1025	25.4953
1316	25.1617	25.2027	25.1656	25.1094	25.4634
1317	25.1247	25.1837	25.143	25.0806	25.4839
1318	25.1397	25.2546	25.1938	25.099	25.4528
1319	25.1487	25.2255	25.1561	25.107	25.5046
1320	25.1438	25.1844	25.1384	25.083	25.4519
1321	25.1311	25.1756	25.1405	25.0701	25.477
1322	25.1927	25.1962	25.2148	25.0908	25.463
1323	25.1256	25.2094	25.1356	25.0806	25.4587
1324	25.1925	25.2099	25.1588	25.0573	25.4953
1325	25.1135	25.2001	25.1595	25.088	25.4584
1326	25.1467	25.1748	25.1307	25.074	25.4844
1327	25.1347	25.2094	25.1388	25.0919	25.5173
1328	25.126	25.207	25.1405	25.099	25.4801
1329	25.1469	25.1963	25.2061	25.1358	25.4401
1330	25.1397	25.2098	25.1381	25.121	25.4679
1331	25.1289	25.2094	25.1193	25.1376	25.5038
1332	25.1391	25.2308	25.1332	25.1157	25.477
1333	25.1614	25.2171	25.1439	25.1581	25.5233
1334	25.1548	25.1981	25.1789	25.0958	25.4801
1335	25.1732	25.2176	25.1554	25.1229	25.4831
1336	25.0966	25.2178	25.1676	25.1247	25.4617
1337	25.1122	25.187	25.1113	25.0772	25.4606
1338	25.1241	25.2255	25.175	25.1371	25.4635
1339	25.1618	25.2183	25.1595	25.1116	25.4839
1340	25.1697	25.2057	25.1405	25.1157	25.4711
1341	25.1416	25.1934	25.1938	25.0772	25.477
1342	25.108	25.2193	25.1401	25.1116	25.4313
1343	25.1208	25.2044	25.1531	25.0938	25.4737
1344	25.1582	25.179	25.1377	25.1176	25.4625
1345	25.1872	25.2194	25.1638	25.1157	25.4801
1346	25.1616	25.2094	25.1465	25.0902	25.5017
1347	25.1167	25.2055	25.1688	25.0772	25.4723
1348	25.1256	25.2001	25.1778	25.1176	25.5079
1349	25.1502	25.1719	25.1353	25.1038	25.428
1350	25.1498	25.2125	25.185	25.1148	25.4617
1351	25.1503	25.2004	25.1692	25.0948	25.4958
1352	25.1539	25.3413	25.1554	25.1127	25.4121
1353	25.1394	25.2326	25.143	25.1207	25.4426
1354	25.0966	25.2621	25.2148	25.0929	25.4584
1355	25.1497	25.2004	25.1669	25.1095	25.4958
1356	25.1259	25.2057	25.1302	25.0699	25.4105
1357	25.1787	25.2371	25.1986	25.1429	25.4358
1358	25.1585	25.207	25.1543	25.1105	25.4519
1359	25.124	25.1843	25.1464	25.0958	25.4155
1360	25.1046	25.2057	25.1325	25.1176	25.4635
1361	25.1272	25.2094	25.1594	25.1206	25.4528
1362	25.1724	25.1879	25.1517	25.0888	25.526
1363	25.1697	25.2407	25.1335	25.074	25.4606
1364	25.1343	25.1879	25.1561	25.1176	25.4831
1365	25.124	25.2094	25.1765	25.0795	25.4324
1366	25.1135	25.1897	25.1649	25.0929	25.4572
1367	25.1469	25.2194	25.143	25.1029	25.4342
1368	25.1704	25.1978	25.1938	25.0958	25.4737
1369	25.1438	25.1956	25.1727	25.1394	25.4204
1370	25.1191	25.2267	25.1772	25.1005	25.4521
1371	25.124	25.2194	25.1734	25.0806	25.4563
1372	25.1343	25.1825	25.1271	25.1094	25.3939
1373	25.1239	25.2255	25.1588	25.1176	25.4953
1374	25.1773	25.2255	25.2148	25.1176	25.4846
1375	25.1191	25.2269	25.1325	25.1446	25.3973
1376	25.1169	25.2364	25.175	25.1039	25.4281
1377	25.1253	25.2036	25.1335	25.183	25.4521
1378	25.1199	25.1889	25.1564	25.074	25.442
1379	25.1572	25.2121	25.1493	25.1148	25.4415
1380	25.1167	25.2324	25.164	25.0929	25.4554
1381	25.1347	25.2053	25.1335	25.0851	25.4598
1382	25.1438	25.2218	25.1638	25.1361	25.4342
1383	25.1199	25.2094	25.1778	25.0908	25.4743
1384	25.1309	25.2218	25.2321	25.0785	25.4528
1385	25.124	25.2241	25.1376	25.0805	25.4371
1386	25.1358	25.1842	25.1439	25.1116	25.4606
1387	25.1119	25.2055	25.1475	25.1176	25.4801
1388	25.1571	25.204	25.2279	25.1323	25.439
1389	25.1358	25.2255	25.1512	25.1176	25.4342
1390	25.1279	25.1992	25.1859	25.0912	25.4337
1391	25.124	25.245	25.1289	25.0836	25.4368
1392	25.1416	25.2149	25.1754	25.1394	25.4187
1393	25.1416	25.2121	25.1688	25.1243	25.4617
1394	25.1843	25.2004	25.1669	25.099	25.4313
1395	25.1135	25.2073	25.1401	25.1162	25.439
1396	25.1617	25.2058	25.1499	25.1541	25.4245
1397	25.1392	25.1769	25.185	25.099	25.4617
1398	25.1392	25.1934	25.1699	25.074	25.4556
1399	25.1392	25.2057	25.1643	25.1094	25.4088
1400	25.1438	25.2134	25.1343	25.1725	25.4737
1401	25.1539	25.2269	25.1564	25.1025	25.4984
1402	25.1199	25.2123	25.143	25.1176	25.4496
1403	25.1445	25.2484	25.1356	25.1022	25.439
1404	25.1167	25.2134	25.1564	25.077	25.4204
1405	25.1692	25.2271	25.1343	25.1148	25.4305
1406	25.1416	25.227	25.1496	25.1207	25.4371
1407	25.0966	25.1762	25.1445	25.1176	25.4187
1408	25.1486	25.1918	25.1709	25.0929	25.4305
1409	25.1135	25.2417	25.1799	25.0921	25.4313
1410	25.1406	25.1981	25.1496	25.1287	25.439
1411	25.1557	25.2205	25.1496	25.074	25.4155
1412	25.1557	25.1762	25.1445	25.1376	25.3878
1413	25.1486	25.2308	25.1351	25.121	25.4348
1414	25.1667	25.2476	25.1445	25.1336	25.4128
1415	25.1226	25.2194	25.1488	25.074	25.4368
1416	25.1571	25.1813	25.143	25.121	25.4505
1417	25.1259	25.2484	25.1307	25.061	25.4418
1418	25.135	25.2164	25.1667	25.1394	25.4204
1419	25.1726	25.1982	25.1692	25.0851	25.4313
1420	25.1514	25.2194	25.1564	25.0877	25.4712
1421	25.1221	25.2094	25.1916	25.107	25.3984
1422	25.1582	25.2407	25.1775	25.0934	25.439
1423	25.1843	25.2178	25.1938	25.0908	25.4144
1424	25.1539	25.2476	25.1727	25.1394	25.4521
1425	25.124	25.2178	25.1517	25.074	25.4521
1426	25.1469	25.2178	25.1482	25.1116	25.4368
1427	25.1697	25.2109	25.1307	25.0724	25.4174
1428	25.1406	25.2308	25.1765	25.0929	25.4493
1429	25.1347	25.2176	25.143	25.074	25.4426
1430	25.137	25.1953	25.1482	25.1376	25.4187
1431	25.1208	25.2326	25.1335	25.099	25.4587
1432	25.1459	25.2004	25.1335	25.1361	25.429
1433	25.1391	25.2094	25.1445	25.0876	25.4276
1434	25.1391	25.241	25.1486	25.0919	25.4167
1435	25.1	25.2055	25.1567	25.1013	25.4342
1436	25.1487	25.204	25.175	25.1226	25.439
1437	25.1284	25.2625	25.1564	25.1207	25.4342
1438	25.1416	25.2094	25.1782	25.0921	25.439
1439	25.1191	25.226	25.1859	25.074	25.4187
1440	25.1557	25.2394	25.1564	25.1247	25.4151
1441	25.1416	25.1934	25.1343	25.1247	25.4121
1442	25.1865	25.2003	25.1727	25.1176	25.4411
1443	25.1239	25.2094	25.1517	25.153	25.4187
1444	25.1272	25.2522	25.1649	25.1094	25.4368
1445	25.1167	25.2685	25.143	25.112	25.42
1446	25.1998	25.1978	25.1727	25.0958	25.4187
1447	25.1667	25.2432	25.1771	25.077	25.4218
1448	25.1617	25.2218	25.1754	25.1013	25.477
1449	25.1469	25.2194	25.145	25.1156	25.4313
1450	25.1124	25.1978	25.1355	25.074	25.4155
1451	25.1392	25.2338	25.1401	25.0772	25.3948
1452	25.1704	25.1941	25.1775	25.1394	25.4313
1453	25.1802	25.2562	25.1938	25.1394	25.4554
1454	25.1582	25.1978	25.1465	25.099	25.4174
1455	25.1566	25.2255	25.175	25.1207	25.4337
1456	25.124	25.2271	25.1859	25.077	25.3935
1457	25.1272	25.2271	25.1727	25.0999	25.4205
1458	25.1406	25.2094	25.1848	25.0724	25.4187
1459	25.1208	25.2156	25.1588	25.0765	25.3914
1460	25.1127	25.2625	25.1986	25.122	25.4187
1461	25.1445	25.2201	25.1353	25.1176	25.429
1462	25.1224	25.2059	25.143	25.1188	25.4556
1463	25.1191	25.1962	25.1325	25.1394	25.4203
1464	25.1711	25.1918	25.1517	25.0862	25.3914
1465	25.1425	25.227	25.1938	25.0958	25.4128
1466	25.1585	25.2052	25.1938	25.0948	25.4186
1467	25.1377	25.1843	25.135	25.0958	25.4174
1468	25.148	25.1879	25.1438	25.074	25.4187
1469	25.1804	25.1844	25.1564	25.1043	25.4187
1470	25.1438	25.2053	25.1719	25.1029	25.4294
1471	25.1447	25.2094	25.1517	25.1612	25.4822
1472	25.1416	25.2384	25.1537	25.1094	25.4617
1473	25.1416	25.2308	25.1642	25.0938	25.3973
1474	25.1925	25.2308	25.1611	25.1429	25.4151
1475	25.1416	25.1934	25.1486	25.1533	25.4098
1476	25.1498	25.2149	25.1517	25.077	25.4368
1477	25.1616	25.2094	25.1567	25.1141	25.4617
1478	25.1667	25.2432	25.1546	25.1116	25.4368
1479	25.1247	25.2605	25.1757	25.1176	25.4128
1480	25.1438	25.2194	25.1517	25.1361	25.4313
1481	25.1224	25.2432	25.1771	25.1226	25.477
1482	25.1794	25.2338	25.1727	25.1099	25.4174
1483	25.1571	25.2522	25.2112	25.099	25.4064
1484	25.1447	25.2334	25.1853	25.1289	25.4648
1485	25.1312	25.2109	25.1554	25.1612	25.4313
1486	25.115	25.1737	25.1828	25.1255	25.4174
1487	25.1416	25.2271	25.1561	25.0938	25.4132
1488	25.1667	25.1981	25.1543	25.1394	25.4313
1489	25.1272	25.2149	25.1709	25.1246	25.4204
1490	25.1851	25.1978	25.1866	25.1247	25.4418
1491	25.1697	25.2058	25.1482	25.1095	25.3973
1492	25.1392	25.2044	25.164	25.0793	25.408
1493	25.1438	25.2334	25.1965	25.0668	25.4342
1494	25.1406	25.2392	25.1775	25.0851	25.3847
1495	25.1392	25.2218	25.175	25.1263	25.4305
1496	25.1566	25.2645	25.1902	25.1148	25.3984
1497	25.1667	25.204	25.204	25.107	25.4358
1498	25.1617	25.1985	25.1522	25.0511	25.3991
1499	25.1392	25.2407	25.1384	25.1176	25.4128
1500	25.148	25.2094	25.1897	25.1243	25.3935
1501	25.1469	25.2018	25.1848	25.1029	25.477
1502	25.1307	25.2348	25.1989	25.1095	25.4132
1503	25.1925	25.2371	25.2408	25.0711	25.4128
1504	25.1224	25.2476	25.1307	25.1176	25.3668
1505	25.1925	25.2176	25.1546	25.0819	25.4269
1506	25.1219	25.2055	25.1727	25.1176	25.3858
1507	25.1618	25.2176	25.1756	25.1176	25.439
1508	25.1618	25.2176	25.1931	25.0938	25.3849
1509	25.1169	25.2308	25.1486	25.1148	25.4108
1510	25.1311	25.2094	25.1859	25.1336	25.4342
1511	25.1324	25.227	25.1986	25.1312	25.3971
1512	25.1416	25.2094	25.1806	25.0851	25.3887
1513	25.1469	25.2259	25.1321	25.0948	25.4098
1514	25.1925	25.2193	25.1381	25.0929	25.4218
1515	25.17	25.2021	25.1989	25.0806	25.3554
1516	25.1897	25.2094	25.1674	25.1612	25.37
1517	25.1482	25.2186	25.1854	25.1105	25.3906
1518	25.1769	25.2794	25.1649	25.0958	25.3996
1519	25.1286	25.2094	25.1595	25.099	25.3782
1520	25.1582	25.2035	25.1649	25.0827	25.3887
1521	25.1	25.2164	25.148	25.1394	25.4197
1522	25.1259	25.2094	25.1093	25.1366	25.3853
1523	25.1176	25.2036	25.1621	25.0877	25.4098
1524	25.1438	25.2308	25.1439	25.0715	25.4348
1525	25.1498	25.2267	25.1564	25.0921	25.4556
1526	25.1343	25.2348	25.1778	25.1176	25.4088
